dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
auction,outer_1,claritree,4,0.08,0.01,3,1634.0,quantile,0,0.8649329633729662,15066006.482311508,71620136239.02226,0.466839075088501,14732953.122089071,0.8673726597999778,15367669.121171806,0.8352922598277777,3.0,full
auction,outer_1,claritree,4,0.08,0.001,3,1634.0,quantile,0,0.8755150659652916,13901786.965198198,66436704480.84847,0.4500000476837158,13483336.638984775,0.8786218173212723,15407172.764916098,0.8348688673250899,3.0,full
auction,outer_1,claritree,4,0.08,0.0001,3,1634.0,quantile,0,0.8755576909335275,13900376.67344514,65641445901.75756,0.4456748962402344,13454984.692400908,0.8788770440388048,15585082.005822193,0.8329620700876983,3.0,full
auction,outer_1,claritree,4,0.08,1e-05,3,1634.0,quantile,0,0.8755358034864393,13903191.99897443,65557528963.48161,0.444634199142456,13454670.23125302,0.8788798748457242,15606652.032810764,0.8327308866614592,3.0,full
auction,outer_1,claritree,4,0.05,0.1,3,1634.0,quantile,0,0.8742931155269976,14047418.382496402,59371745854.34432,0.5165772438049316,13622966.7417085,0.8773648548519939,15638421.98549064,0.8323903823813357,4.0,full
auction,outer_1,claritree,4,0.05,0.01,3,1634.0,quantile,0,0.8649329633729662,15066006.482311508,55283926202.18663,0.5064661502838135,14732953.122089071,0.8673726597999778,15367669.121171806,0.8352922598277777,3.0,full
auction,outer_1,claritree,4,0.05,0.001,3,1634.0,quantile,0,0.8755150659652916,13901786.965198198,50100494444.01283,0.4833049774169922,13483336.638984775,0.8786218173212723,15407172.764916098,0.8348688673250899,3.0,full
auction,outer_1,claritree,4,0.05,0.0001,3,1634.0,quantile,0,0.8755576909335275,13900376.67344514,49305235864.92193,0.4874131679534912,13454984.692400908,0.8788770440388048,15585082.005822193,0.8329620700876983,3.0,full
auction,outer_1,claritree,4,0.05,1e-05,3,1634.0,quantile,0,0.8755358034864393,13903191.99897443,49221318926.64598,0.4783015251159668,13454670.23125302,0.8788798748457242,15606652.032810764,0.8327308866614592,3.0,full
auction,outer_1,claritree,4,0.03,0.1,3,1634.0,quantile,0,0.8742931155269976,14047418.382496402,44850670266.04598,0.5135140419006348,13622966.7417085,0.8773648548519939,15638421.98549064,0.8323903823813357,4.0,full
auction,outer_1,claritree,4,0.03,0.01,3,1634.0,quantile,0,0.8775492861247747,13666231.94374006,43435995071.26885,0.51810622215271,13054510.781265076,0.882482145420266,14707934.666351948,0.8423631676089341,4.0,full
auction,outer_1,claritree,4,0.03,0.001,3,1634.0,quantile,0,0.8755150659652916,13901786.965198198,39209687752.78908,0.5081017017364502,13483336.638984775,0.8786218173212723,15407172.764916098,0.8348688673250899,3.0,full
auction,outer_1,claritree,4,0.03,0.0001,3,1634.0,quantile,0,0.8751815480358953,13939063.605605897,38414429173.698166,0.5052835941314697,13454984.692400908,0.8788770440388048,15585082.005822193,0.8329620700876983,3.0,full
auction,outer_1,claritree,4,0.03,1e-05,3,1634.0,quantile,0,0.8749224114480644,13966280.405869655,38330512235.42223,0.5084829330444336,13454670.23125302,0.8788798748457242,15606652.032810764,0.8327308866614592,3.0,full
auction,outer_1,claritree,4,0.01,0.1,3,1634.0,quantile,0,0.8769650571864843,13726212.426974,30064622292.48636,0.7364683151245117,12003064.309458358,0.8919473590649999,10674322.872964302,0.885594647801699,5.0,full
auction,outer_1,claritree,4,0.01,0.01,3,1634.0,quantile,0,0.896522077376738,11518936.94220005,26742341378.57861,0.7278225421905518,8905696.765287694,0.919830134201868,7298844.888692503,0.921772375628006,6.0,full
auction,outer_1,claritree,4,0.01,0.001,3,1634.0,quantile,0,0.9303375960307724,7830034.857266076,23597246526.1402,0.7029943466186523,5135659.825726583,0.953768338417027,5240176.6783725945,0.9438367880000192,7.0,full
auction,outer_1,claritree,4,0.01,0.0001,3,1634.0,quantile,0,0.9342688102828576,7376926.924942831,21013351535.90208,0.7007226943969727,4878900.933997415,0.956079704549842,5101448.464165824,0.945323650482544,7.0,full
auction,outer_1,claritree,4,0.01,1e-05,3,1634.0,quantile,0,0.9341723454486134,7386931.436863746,20705288247.163647,0.7021079063415527,4874160.966672511,0.9561223741527196,5104992.036007915,0.94528567115688,7.0,full
auction,outer_1,claritree,4,0.008,0.1,3,1634.0,quantile,0,0.8871662329847005,12595750.607813284,27832917596.05976,0.7453606128692627,9189779.933062484,0.9172727925321198,8504542.67104087,0.908849937261106,8.0,full
auction,outer_1,claritree,4,0.008,0.01,3,1634.0,quantile,0,0.908286348275019,10271060.928371817,24255755902.03485,0.7507240772247314,6771820.053766608,0.939039480095971,4682941.917725828,0.949809123651435,8.0,full
