dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
optical_net,outer_0,greedy,4,0.0005,1e-05,3,504,quantile,0,0.6314581649984233,0.0156707317482687,0.6648466386698824,0.0070579051971435,0.0010166564561152,0.9762325374441384,0.0025518354404739,0.9300495271104148,9.0,full
optical_net,outer_0,greedy,4,0.0001,0.1,3,504,quantile,0,0.7949155412247526,0.0087013651207065,3.676369806947217,0.0067317485809326,0.0062776917726262,0.853239702314721,0.0102593564753175,0.7187722900901443,7.0,full
optical_net,outer_0,greedy,4,0.0001,0.01,3,504,quantile,0,0.867668854854908,0.0056181675296578,2.501940634320516,0.0069198608398437,0.003757966311634,0.9121460124895652,0.0063208498095051,0.8267339554008184,8.0,full
optical_net,outer_0,greedy,4,0.0001,0.001,3,504,quantile,0,0.8902351896439757,0.0046232267201491,1.3515543893222968,0.0069210529327392,0.001853115366937,0.956677745141496,0.004004554526228,0.8902278421332074,9.0,full
optical_net,outer_0,greedy,4,0.0001,0.0001,3,504,quantile,0,0.8638004400052104,0.0057154988176354,0.8431252250129864,0.0070135593414306,0.0013502718883781,0.9684332535791998,0.0028856618560123,0.9208987349944416,9.0,full
optical_net,outer_0,greedy,4,0.0001,1e-05,3,504,quantile,0,0.6314581649984233,0.0156707317482687,0.5872354309256802,0.0071067810058593,0.0010166564561152,0.9762325374441384,0.0025518354404739,0.9300495271104148,9.0,full
optical_net,outer_1,greedy,4,0.1,0.1,3,504,quantile,0,0.6720865639308107,0.0134628596896692,10.315001064811936,0.0082869529724121,0.0129505846947439,0.6855499331282435,0.0095092783324359,0.7778033787521439,1.0,full
optical_net,outer_1,greedy,4,0.1,0.01,3,504,quantile,0,0.7449828297945819,0.010460960624867,7.7055152607650275,0.0028951168060302,0.0099719504550105,0.7578734426799635,0.0096219908990627,0.7751697034509163,1.0,full
optical_net,outer_1,greedy,4,0.1,0.001,3,504,quantile,0,0.7957230836973075,0.0083811035642222,7.050886318553312,0.0022766590118408,0.0096948217307332,0.7646023393232529,0.0118007088948984,0.7242611318009164,1.0,full
optical_net,outer_1,greedy,4,0.1,0.0001,3,504,quantile,0,0.8146556607538183,0.0076260315862968,6.892408803960234,0.0022811889648437,0.0053888658489043,0.8691542299832518,0.0058310188453632,0.863750682167656,2.0,full
optical_net,outer_1,greedy,4,0.1,1e-05,3,504,quantile,0,0.812910205705089,0.0077007915926641,6.8696590235551644,0.0022604465484619,0.0053882276092274,0.8691697269290494,0.0058353702220806,0.8636490066071587,2.0,full
optical_net,outer_1,greedy,4,0.08,0.1,3,504,quantile,0,0.6669455602796646,0.0136510938700711,9.899857589023588,0.0066194534301757,0.0129505846947439,0.6855499331282435,0.0095092783324359,0.7778033787521439,1.0,full
optical_net,outer_1,greedy,4,0.08,0.01,3,504,quantile,0,0.7596771328044253,0.0098843841521907,7.29037178497668,0.0042035579681396,0.0099719504550105,0.7578734426799635,0.0096219908990627,0.7751697034509163,1.0,full
optical_net,outer_1,greedy,4,0.08,0.001,3,504,quantile,0,0.8322813987773916,0.0068821280628162,6.265507407112111,0.0022492408752441,0.0054333558389269,0.8680739791167855,0.0058065928825436,0.8643214264680656,2.0,full
optical_net,outer_1,greedy,4,0.08,0.0001,3,504,quantile,0,0.8146556607538183,0.0076260315862968,6.06212185238354,0.002260684967041,0.0053888658489043,0.8691542299832518,0.0058310188453632,0.863750682167656,2.0,full
optical_net,outer_1,greedy,4,0.08,1e-05,3,504,quantile,0,0.812910205705089,0.0077007915926641,6.039372071978471,0.0022799968719482,0.0053882276092274,0.8691697269290494,0.0058353702220806,0.8636490066071587,2.0,full
optical_net,outer_1,greedy,4,0.05,0.1,3,504,quantile,0,0.6841247348591716,0.0129467079657249,8.78375192079474,0.0066001415252685,0.011586149555878,0.7186794582247209,0.0083744192867532,0.8043208322042255,2.0,full
optical_net,outer_1,greedy,4,0.05,0.01,3,504,quantile,0,0.8249329816056191,0.0071488565140497,6.187933361306371,0.0057137012481689,0.0062836703521221,0.8474276946563795,0.0058937892997169,0.8622839690918574,2.0,full
optical_net,outer_1,greedy,4,0.05,0.001,3,504,quantile,0,0.8322813987773916,0.0068821280628162,5.020076979747069,0.0042378902435302,0.0054333558389269,0.8680739791167855,0.0058065928825436,0.8643214264680656,2.0,full
optical_net,outer_1,greedy,4,0.05,0.0001,3,504,quantile,0,0.8146556607538183,0.0076260315862968,4.816691425018498,0.0041847229003906,0.0053888658489043,0.8691542299832518,0.0058310188453632,0.863750682167656,2.0,full
optical_net,outer_1,greedy,4,0.05,1e-05,3,504,quantile,0,0.812910205705089,0.0077007915926641,4.793941644613429,0.0042123794555664,0.0053882276092274,0.8691697269290494,0.0058353702220806,0.8636490066071587,2.0,full
optical_net,outer_1,greedy,4,0.03,0.1,3,504,quantile,0,0.7291354674431969,0.0110907875497395,7.626507155170658,0.0066173076629638,0.0089386873121788,0.7829618593049994,0.0077691209873707,0.8184644120078698,3.0,full
optical_net,outer_1,greedy,4,0.03,0.01,3,504,quantile,0,0.8249795376492323,0.0071496315583672,5.297157372581502,0.006678819656372,0.00520842951174,0.8735353617718744,0.0053413690618179,0.875191984409006,3.0,full
optical_net,outer_1,greedy,4,0.03,0.001,3,504,quantile,0,0.8395791024951725,0.0065829053260596,4.189790028170375,0.0055046081542968,0.0054333558389269,0.8680739791167855,0.0058065928825436,0.8643214264680656,2.0,full
