dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
auto_mpg,mean,pilot,4,,3,4.0,,,0.7426148039060765,15.630808995489648,0.008164167404174739,9.47223122404026,0.8440302804760526,10.27730116742376,0.8300923755330436,2.2,full,4.0,12,79.0,158.0,5.0
auto_mpg,mean,pilot,4,,3,2.0,,,-0.00806832569782982,61.013822299732944,0.00370254516601558,41.765731484221554,0.30878084354097457,42.275889247329346,0.31390638294967627,1.4,full,2.0,13,156.6,313.2,5.0
auto_mpg,std,pilot,4,,3,313.6,,,0.016203402888250947,0.888568877727456,0.0035387399326126017,0.6193362552434413,0.009091413037484381,1.848887091189386,0.024053881244195455,1.5165750888103102,full,313.6,0,1.0,2.0,5.0
auto_mpg,std,pilot,4,,3,156.6,,,0.0160571924095943,0.8826275384102387,0.004621465632527954,0.5609810772718572,0.00790308843789542,1.8495399388242397,0.024064830089295195,1.51657508881031,full,156.6,1,2.4,4.8,5.0
auto_mpg,std,pilot,4,,3,78.0,,,0.014985946700602581,0.8415678462385886,0.002541060152628628,0.49065471705088537,0.006684246183253277,1.9749966715418676,0.027283760077176138,0.8366600265340756,full,78.0,2,5.0,10.0,5.0
auto_mpg,std,pilot,4,,3,32.0,,,0.01814250133847128,1.1459362393148476,0.0024900904456652013,0.6313860182272719,0.009208211253144092,1.8661256357274478,0.024719158650832126,0.8944271909999159,full,32.0,3,10.0,20.0,5.0
auto_mpg,std,pilot,4,,3,24.0,,,0.018879240074782252,1.1937022382470053,0.0021438063496799784,0.6313860182272719,0.009208211253144092,1.8661256357274478,0.024719158650832126,0.8944271909999159,full,24.0,4,14.0,28.0,5.0
auto_mpg,std,pilot,4,,3,20.0,,,0.020297987031239237,1.2993505029078916,0.002200327400772142,0.6313860182272719,0.009208211253144092,1.8661256357274478,0.024719158650832126,0.8944271909999159,full,20.0,5,16.0,32.0,5.0
auto_mpg,std,pilot,4,,3,16.0,,,0.020334815001890785,1.2727554952077103,0.0020924249564320476,0.5102983473173204,0.007476525828250681,2.26400456348929,0.0336533204571968,0.8944271909999159,full,16.0,6,20.0,40.0,5.0
auto_mpg,std,pilot,4,,3,14.0,,,0.0240387480353919,1.419296478910338,0.002172842566323909,0.508404386303652,0.007450975368711681,2.239641345866639,0.033165405526349265,0.8944271909999159,full,14.0,7,23.0,46.0,5.0
auto_mpg,std,pilot,4,,3,12.0,,,0.026580636352540783,1.6118297504701184,0.0019703463101670895,0.5084534356707506,0.0074517228053241685,2.2397313652030513,0.03316326280934543,0.8944271909999159,full,12.0,8,27.0,54.0,5.0
auto_mpg,std,pilot,4,,3,10.0,,,0.028415240068094563,1.7297371119994012,0.0016985626102411506,0.5182542921647448,0.008441226433153684,2.078962358831391,0.0297844311508058,0.5477225575051661,full,10.0,9,32.0,64.0,5.0
auto_mpg,std,pilot,4,,3,8.0,,,0.026893997919535232,1.679870493185453,0.0010187789451228807,1.6174122714939034,0.02759794020965333,1.8663579046419068,0.019359356323991828,0.5477225575051661,full,8.0,10,40.0,80.0,5.0
auto_mpg,std,pilot,4,,3,6.0,,,0.041007406649278884,2.6238082612924964,0.0005225275266503351,1.6170561948894377,0.0274994516622053,1.8060454456801338,0.018599012520018884,0.8366600265340756,full,6.0,11,53.0,106.0,5.0
auto_mpg,std,pilot,4,,3,4.0,,,0.015687528078736974,1.3010726986266115,0.001184189621482932,0.28074416526330265,0.0044142989755365835,2.160023567147681,0.02962865977688962,0.447213595499958,full,4.0,12,79.0,158.0,5.0
