dataset,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer
auction,guide,5,8.0,3,20,20,quantile,1.0,0.006015996954509439,546988.2291330211,0.007433168907000537,0.027623104151289744,775247.0079793923,1908426.4521702693,,0.002641955204010848,0.8366600265340757,std
auction,guide,5,10.0,3,20,20,quantile,1.0,0.011110139045459488,1168651.4666927329,0.008380930735902747,0.028750487580961163,810609.1942892703,2345114.464394606,,0.009093957361896967,0.8944271909999159,std
auction,guide,5,12.0,3,20,20,quantile,1.0,0.004365205850663489,335057.672605148,0.006460263152534867,0.023148846421409453,591887.7824631964,2039094.8450447323,,0.0016408046196912031,0.0,std
auction,guide,5,14.0,3,20,20,quantile,1.0,0.004777734085107781,378753.4355242345,0.007323592014851692,0.022515921516606884,686563.0481989982,1977352.6437980651,,0.00434452778791896,0.547722557505166,std
auction,guide,5,16.0,3,20,20,quantile,1.0,0.004927559900160179,384372.0294533088,0.007265466261706811,0.022728416423829483,678522.506795095,2018293.3644674406,,0.00668535494943986,0.44721359549995804,std
auction,guide,5,20.0,3,20,20,quantile,1.0,0.004948872102330215,387104.762895753,0.007329870394488584,0.022582668459130376,687727.8748645427,1999642.6138478594,,0.0034016699281382377,0.0,std
auction,guide,5,24.0,3,20,20,quantile,1.0,0.004934332833975028,385798.8853913245,0.007306982961523839,0.02256294344444001,687901.0599711997,1997837.8054633962,,0.0037576906072746314,0.0,std
auction,guide,5,28.0,3,20,20,quantile,1.0,0.0049331714259805565,385665.5569280069,0.007306982961523839,0.022560025342117845,687748.1971837513,1997441.888465294,,0.0037175452653599233,0.0,std
auction,guide,5,32.0,3,20,20,quantile,1.0,0.004932801926559236,385621.4983291406,0.007306982961523839,0.022559782165991762,687750.714234671,1997423.436683945,,0.002946841224090641,0.44721359549995765,std
auction,guide,5,32.0,3,20,20,quantile,1.0,0.8916936,11676648.0,0.90482,0.89584288,10229723.6,11082075.6,,0.0833588,30.2,best_by_mean_val_r2
auto_mpg,guide,5,2.0,3,20,20,quantile,1.0,0.5546406066666667,26.979708666666664,0.5814199999999999,0.55556656,25.433463999999997,26.914866,,0.024524999999999998,2.0,mean
auto_mpg,guide,5,4.0,3,20,20,quantile,1.0,0.6822521133333334,19.198792,0.72728,0.68412772,16.572774000000003,19.176302,,0.026041,4.0,mean
auto_mpg,guide,5,6.0,3,20,20,quantile,1.0,0.7428940066666667,15.467451333333333,0.7982,0.76365302,12.264376,14.345851999999999,,0.026778800000000002,6.0,mean
auto_mpg,guide,5,8.0,3,20,20,quantile,1.0,0.76074182,14.4157612,0.8336600000000001,0.75665094,10.1100786,14.779993999999999,,0.0225462,8.0,mean
auto_mpg,guide,5,10.0,3,20,20,quantile,1.0,0.7736416066666666,13.646264400000002,0.85276,0.7917935199999999,8.9466458,12.6248814,,0.027462600000000004,9.8,mean
auto_mpg,guide,5,12.0,3,20,20,quantile,1.0,0.7837614133333334,13.039098000000001,0.86868,0.81228324,7.978534199999999,11.4029016,,0.0241576,11.8,mean
auto_mpg,guide,5,14.0,3,20,20,quantile,1.0,0.7902752333333333,12.668733133333332,0.8812,0.8082219,7.2183112,11.6526306,,0.0266298,14.0,mean
auto_mpg,guide,5,16.0,3,20,20,quantile,1.0,0.79061158,12.663278333333333,0.8887600000000001,0.81080296,6.7605818,11.5203612,,0.0259204,16.0,mean
auto_mpg,guide,5,20.0,3,20,20,quantile,1.0,0.7946896,12.418533466666668,0.89894,0.8120155199999999,6.1410976,11.452588,,0.0271204,20.0,mean
auto_mpg,guide,5,24.0,3,20,20,quantile,1.0,0.7963990400000001,12.312745533333334,0.90442,0.81204882,5.8086188,11.4670944,,0.0276044,23.8,mean
auto_mpg,guide,5,28.0,3,20,20,quantile,1.0,0.7963522466666666,12.3159022,0.90492,0.81173766,5.778756400000001,11.4854984,,0.0268926,24.6,mean
auto_mpg,guide,5,32.0,3,20,20,quantile,1.0,0.7963522466666666,12.3159022,0.90492,0.81173766,5.778756400000001,11.4854984,,0.0295558,24.6,mean
auto_mpg,guide,5,2.0,3,20,20,quantile,1.0,0.044732296642883106,2.6432062091600472,0.02809798925190199,0.10554189967644605,1.9244002664414706,7.5680483962861915,,0.001827463953132865,0.0,std
auto_mpg,guide,5,4.0,3,20,20,quantile,1.0,0.026705305287179258,1.6933607648673739,0.017137590262344377,0.08560945206702941,1.2206131857718074,6.14849424264348,,0.004304511063988568,0.0,std
auto_mpg,guide,5,6.0,3,20,20,quantile,1.0,0.03187805993963041,1.9818497379392812,0.014401215226500865,0.06476708167739993,1.006889086260249,4.63166450446489,,0.002509161154649099,0.0,std
auto_mpg,guide,5,8.0,3,20,20,quantile,1.0,0.03166011416658883,1.8389079970549786,0.012781940384777252,0.05320517936233276,0.8721371604654856,4.036850856773136,,0.004558518311907939,0.0,std
auto_mpg,guide,5,10.0,3,20,20,quantile,1.0,0.02964907132168825,1.635981470437419,0.01440392307671767,0.03891700875057073,0.9097673538062903,2.899664877996214,,0.003654689220713574,0.44721359549995776,std
auto_mpg,guide,5,12.0,3,20,20,quantile,1.0,0.021651006086151215,1.161569721469759,0.011159390664368742,0.04090208283807807,0.7211607709052812,3.0188814640963955,,0.005108112792411693,0.44721359549995776,std
auto_mpg,guide,5,14.0,3,20,20,quantile,1.0,0.020248859787885494,1.0946919811110136,0.008128653024948227,0.036920279904748866,0.5720258809483185,2.839362383782458,,0.004459797663571746,0.0,std
auto_mpg,guide,5,16.0,3,20,20,quantile,1.0,0.020103909748529006,1.0778461812605717,0.007032282701939668,0.043127048007984496,0.5046249709994545,3.2579744817121723,,0.0038091599205074076,0.0,std
auto_mpg,guide,5,20.0,3,20,20,quantile,1.0,0.017316895377299416,0.8624096890712235,0.005878179990439201,0.03786427469577358,0.4319519232915857,2.992428579067176,,0.004606162318025713,0.0,std
auto_mpg,guide,5,24.0,3,20,20,quantile,1.0,0.01893534121805337,0.9595226413382044,0.007113859711858269,0.04260181841948768,0.5056964158630157,3.2726430324412554,,0.004385035210805041,0.44721359549995815,std
auto_mpg,guide,5,28.0,3,20,20,quantile,1.0,0.018905512872566473,0.9584748702255984,0.007437876040913837,0.042551865389052,0.5220418233161978,3.2703915691736825,,0.004980341032499682,1.1401754250991383,std
auto_mpg,guide,5,32.0,3,20,20,quantile,1.0,0.018905512872566473,0.9584748702255984,0.007437876040913837,0.042551865389052,0.5220418233161978,3.2703915691736825,,0.0031452406426218014,1.1401754250991383,std
auto_mpg,guide,5,24.0,3,20,20,quantile,1.0,0.7963990400000001,12.312745533333334,0.90442,0.81204882,5.8086188,11.4670944,,0.0276044,23.8,best_by_mean_val_r2
energe_c,guide,5,2.0,3,20,20,quantile,1.0,0.8014031866666667,17.962173999999997,0.8024000000000001,0.80163136,17.855562,17.868485999999997,,0.0356834,2.0,mean
energe_c,guide,5,4.0,3,20,20,quantile,1.0,0.8877021533333334,10.141363133333334,0.89672,0.89525788,9.3330376,9.4313744,,0.0389928,4.0,mean
energe_c,guide,5,6.0,3,20,20,quantile,1.0,0.9042167799999999,8.634546533333333,0.91336,0.90621774,7.82869,8.450073,,0.037407,6.0,mean
energe_c,guide,5,8.0,3,20,20,quantile,1.0,0.9134453333333333,7.819980533333333,0.92242,0.91514684,7.0125026,7.642235599999999,,0.042515199999999996,7.4,mean
energe_c,guide,5,10.0,3,20,20,quantile,1.0,0.9258385733333334,6.698183933333334,0.93442,0.92913482,5.926872,6.3786226,,0.0395394,9.6,mean
energe_c,guide,5,12.0,3,20,20,quantile,1.0,0.9327749533333334,6.068133333333334,0.943,0.93475716,5.150360999999999,5.8827064,,0.041665,12.0,mean
energe_c,guide,5,14.0,3,20,20,quantile,1.0,0.9400913533333334,5.408657400000001,0.94888,0.94155572,4.618489200000001,5.267473000000001,,0.0419484,14.0,mean
energe_c,guide,5,16.0,3,20,20,quantile,1.0,0.9458243466666667,4.888446733333334,0.95332,0.94823588,4.219477,4.667897,,0.040026,15.8,mean
energe_c,guide,5,20.0,3,20,20,quantile,1.0,0.9529771933333333,4.250354533333334,0.9589399999999999,0.9533303399999999,3.711075,4.2096176,,0.037968,20.0,mean
energe_c,guide,5,24.0,3,20,20,quantile,1.0,0.9542677000000002,4.135303666666667,0.96106,0.95464732,3.5194234,4.089567199999999,,0.0402122,24.0,mean
energe_c,guide,5,28.0,3,20,20,quantile,1.0,0.95436166,4.1264866,0.9616,0.9552259,3.4692163999999996,4.0376256,,0.040588400000000004,28.0,mean
energe_c,guide,5,32.0,3,20,20,quantile,1.0,0.95436166,4.1264866,0.96164,0.9552337,3.4681136,4.0369154,,0.040167999999999995,28.4,mean
energe_c,guide,5,2.0,3,20,20,quantile,1.0,0.005789850839692548,0.5658964029916519,0.0055497747702046235,0.021962577516266155,0.5118424440391786,2.0420167365450266,,0.0038753494423083945,0.0,std
energe_c,guide,5,4.0,3,20,20,quantile,1.0,0.004742641126442394,0.44132599236049613,0.003623120202256665,0.014890156285512903,0.3270168768890985,1.344824385984021,,0.0029349066765401574,0.0,std
energe_c,guide,5,6.0,3,20,20,quantile,1.0,0.00583310126903163,0.5399866214605904,0.002467387282126558,0.012271810215204635,0.23116466578826403,1.1395866683265032,,0.0063233848135314345,0.0,std
energe_c,guide,5,8.0,3,20,20,quantile,1.0,0.006672976827598549,0.6000434678017363,0.004020820811724884,0.012357619630940288,0.3868799487338416,1.1085473862186945,,0.0011639616402613945,0.5477225575051663,std
energe_c,guide,5,10.0,3,20,20,quantile,1.0,0.004122558133637734,0.3563722488532809,0.004245821475286046,0.01122382591196071,0.40960589316805457,0.95819425017441,,0.0034365631523369375,0.5477225575051662,std
energe_c,guide,5,12.0,3,20,20,quantile,1.0,0.003325666011209085,0.29338738260191094,0.0023184046238738892,0.010734536102366023,0.2142104516427708,1.005946468641995,,0.004058324469531732,0.0,std
energe_c,guide,5,14.0,3,20,20,quantile,1.0,0.002329260246611547,0.242589945315524,0.002046216019876654,0.008968436966216568,0.19359565572786,0.8261275422751017,,0.0037110179600751076,0.0,std
energe_c,guide,5,16.0,3,20,20,quantile,1.0,0.0035724004398381306,0.3338197094686658,0.0021947665023869874,0.009617240847405313,0.19774822379859683,0.8925901697859439,,0.005578055216650334,0.44721359549995804,std
energe_c,guide,5,20.0,3,20,20,quantile,1.0,0.0027376643167732273,0.27005922182361775,0.0018555322686496169,0.00937484361218894,0.17835362189902418,0.8715523549281476,,0.0051642028910568565,0.0,std
energe_c,guide,5,24.0,3,20,20,quantile,1.0,0.002833005419946138,0.28428410703711365,0.0021709444949145934,0.008582309792940383,0.21092076160800288,0.7935656530027617,,0.005328381996441322,0.0,std
energe_c,guide,5,28.0,3,20,20,quantile,1.0,0.002758262021273479,0.27640625040291705,0.0020772578077841285,0.008592097926583416,0.20599812907232926,0.7950454179575529,,0.004195735013081734,0.0,std
energe_c,guide,5,32.0,3,20,20,quantile,1.0,0.002758262021273479,0.27640625040291705,0.002094755355644231,0.00858832718461517,0.20652421907926446,0.79466025267299,,0.004438418918939493,0.547722557505166,std
energe_c,guide,5,32.0,3,20,20,quantile,1.0,0.95436166,4.1264866,0.96164,0.9552337,3.4681136,4.0369154,,0.040167999999999995,28.4,best_by_mean_val_r2
energe_h,guide,5,2.0,3,20,20,quantile,1.0,0.7898697866666666,21.332708,0.79112,0.78925128,21.233303999999997,21.319747999999997,,0.0421396,2.0,mean
energe_h,guide,5,4.0,3,20,20,quantile,1.0,0.9019446933333335,9.946520333333334,0.90452,0.9031362,9.7039614,9.7821724,,0.042478,4.0,mean
energe_h,guide,5,6.0,3,20,20,quantile,1.0,0.9283419333333333,7.268969533333333,0.9320600000000001,0.93014092,6.9057502,7.0585756,,0.04056800000000001,6.0,mean
energe_h,guide,5,8.0,3,20,20,quantile,1.0,0.9414441,5.941773866666667,0.9463800000000001,0.94428228,5.4513456,5.617814,,0.0408764,8.0,mean
energe_h,guide,5,10.0,3,20,20,quantile,1.0,0.9498223133333333,5.089602066666666,0.9554600000000001,0.9522700199999999,4.5282354,4.808304,,0.0423572,10.0,mean
energe_h,guide,5,12.0,3,20,20,quantile,1.0,0.9563996733333333,4.417492466666667,0.96172,0.9580826800000001,3.8918434000000004,4.2123134,,0.0416736,12.0,mean
energe_h,guide,5,14.0,3,20,20,quantile,1.0,0.9615372799999999,3.8971308666666666,0.96578,0.9619142999999999,3.4781495999999996,3.8340630000000004,,0.0353092,13.8,mean
energe_h,guide,5,16.0,3,20,20,quantile,1.0,0.9658989800000001,3.4572014666666666,0.97048,0.9644329600000001,3.0026257999999997,3.5985034,,0.037828799999999996,16.0,mean
energe_h,guide,5,20.0,3,20,20,quantile,1.0,0.9717744533333335,2.8586981333333332,0.97606,0.9708778,2.4366266,2.9419908,,0.0427014,19.8,mean
energe_h,guide,5,24.0,3,20,20,quantile,1.0,0.9747597266666667,2.553957733333333,0.97952,0.97526092,2.082513,2.5011546000000004,,0.0442974,24.0,mean
energe_h,guide,5,28.0,3,20,20,quantile,1.0,0.9752898266666667,2.5004980666666667,0.9812,0.97697638,1.9136941999999997,2.3270368,,0.0363292,28.0,mean
energe_h,guide,5,32.0,3,20,20,quantile,1.0,0.9752924533333334,2.5002376666666666,0.9814400000000001,0.9772370199999999,1.8878502000000001,2.3004434,,0.040200400000000004,30.4,mean
energe_h,guide,5,2.0,3,20,20,quantile,1.0,0.004492313539418717,0.40951703047343224,0.004294414977619147,0.01653233058546193,0.35209407596550146,1.391135202728333,,0.0008546890077683233,0.0,std
energe_h,guide,5,4.0,3,20,20,quantile,1.0,0.0035892025132023718,0.3867464346149669,0.003935352589031885,0.014935898497412193,0.3400444881067767,1.3816807170217726,,0.001666609882365997,0.0,std
energe_h,guide,5,6.0,3,20,20,quantile,1.0,0.0012574550206226392,0.11647962673517925,0.0015469324484281694,0.005982063298478215,0.08968472667461275,0.36470699574219834,,0.0028326762081113317,0.0,std
energe_h,guide,5,8.0,3,20,20,quantile,1.0,0.001267683299259854,0.10583486936171421,0.0019562719647329046,0.0076005068256662775,0.13741089960152356,0.539114797384101,,0.002748851269166813,0.0,std
energe_h,guide,5,10.0,3,20,20,quantile,1.0,0.0026810434650419972,0.2083618715790182,0.0015598076804529694,0.007395190674147681,0.1300305646061728,0.5415726101830669,,0.0033488596118679006,0.0,std
energe_h,guide,5,12.0,3,20,20,quantile,1.0,0.002926980231911369,0.27190849668802985,0.001699117417955591,0.008488465184118976,0.1744037003357441,0.6601300558028699,,0.003504067607795261,0.0,std
energe_h,guide,5,14.0,3,20,20,quantile,1.0,0.0015125105379982502,0.09847053359158321,0.0019110206696946028,0.005842460584804988,0.18469763704038006,0.39584536317355035,,0.0056317640841924465,0.44721359549995787,std
energe_h,guide,5,16.0,3,20,20,quantile,1.0,0.0012718225513018643,0.15939944306043788,0.0015089731607951,0.0039031815475327257,0.17794969032482183,0.3790409915652925,,0.003807026490582906,0.0,std
energe_h,guide,5,20.0,3,20,20,quantile,1.0,0.0020782404293054426,0.20741449173141213,0.0022086194783167115,0.003566044715788073,0.25499027426805915,0.29928783281600346,,0.0011294604021390034,0.44721359549995765,std
energe_h,guide,5,24.0,3,20,20,quantile,1.0,0.0019117779339022406,0.19976653446369178,0.0018753666308218482,0.0030946792712654068,0.21280632689842666,0.2905578212719459,,0.0010675075175379332,0.0,std
energe_h,guide,5,28.0,3,20,20,quantile,1.0,0.001937967152198429,0.20619264674414453,0.0018371173070873734,0.0029292622316890874,0.20970971152929466,0.26827663691551684,,0.0060927283871841835,0.0,std
energe_h,guide,5,32.0,3,20,20,quantile,1.0,0.0019404542905378736,0.2064978390675206,0.001851485889765271,0.002885421915769028,0.21010896950082836,0.2607727311248246,,0.008659423958901655,0.547722557505166,std
energe_h,guide,5,32.0,3,20,20,quantile,1.0,0.9752924533333334,2.5002376666666666,0.9814400000000001,0.9772370199999999,1.8878502000000001,2.3004434,,0.040200400000000004,30.4,best_by_mean_val_r2
insurance,guide,5,2.0,3,20,20,quantile,1.0,0.61689344,55971882.73333333,0.61982,0.60741444,55647920.2,56374213.6,,0.0665408,2.0,mean
insurance,guide,5,4.0,3,20,20,quantile,1.0,0.8200870266666666,26330418.46666666,0.8221,0.8110005599999999,26052032.2,27435381.6,,0.0621076,4.0,mean
insurance,guide,5,6.0,3,20,20,quantile,1.0,0.8325223066666666,24523246.6,0.8396000000000001,0.8218691,23481777.6,25788219.0,,0.0660906,6.0,mean
insurance,guide,5,8.0,3,20,20,quantile,1.0,0.8429594066666667,22989800.53333333,0.85204,0.8342456800000001,21659680.4,23987154.8,,0.0613508,8.0,mean
insurance,guide,5,10.0,3,20,20,quantile,1.0,0.8443933266666667,22789633.0,0.8566600000000001,0.836327,20985947.0,23610945.8,,0.0666336,10.0,mean
insurance,guide,5,12.0,3,20,20,quantile,1.0,0.8452952333333335,22651541.066666666,0.8603200000000001,0.84130886,20452469.2,22893641.6,,0.0667844,12.0,mean
insurance,guide,5,14.0,3,20,20,quantile,1.0,0.84690344,22412937.066666663,0.8632799999999999,0.8428973799999999,20012412.6,22665811.4,,0.0655308,13.8,mean
insurance,guide,5,16.0,3,20,20,quantile,1.0,0.8475555266666666,22323420.8,0.86632,0.84514592,19565439.6,22382988.8,,0.0656778,16.0,mean
insurance,guide,5,20.0,3,20,20,quantile,1.0,0.84845912,22202131.0,0.86934,0.84570192,19119640.2,22243370.0,,0.062133799999999996,19.8,mean
insurance,guide,5,24.0,3,20,20,quantile,1.0,0.8487305466666667,22161681.133333333,0.8712199999999999,0.8481279,18848051.6,21926554.4,,0.0649322,23.8,mean
insurance,guide,5,28.0,3,20,20,quantile,1.0,0.8485091199999999,22194492.866666667,0.87194,0.8476050799999999,18740481.0,22039154.8,,0.065493,27.8,mean
insurance,guide,5,32.0,3,20,20,quantile,1.0,0.8485152866666666,22193643.333333332,0.8720600000000001,0.84774092,18722380.8,22020543.4,,0.06744,29.2,mean
insurance,guide,5,2.0,3,20,20,quantile,1.0,0.015071974219472557,1164374.417070538,0.014398159604616137,0.06125365964155121,967713.0211732199,3774011.801332475,,0.005121220674800097,0.0,std
insurance,guide,5,4.0,3,20,20,quantile,1.0,0.011687330052582564,1217708.756247994,0.009805610638812853,0.030375112899921855,1456085.5122710688,4925348.218616914,,0.0033265284156309247,0.0,std
insurance,guide,5,6.0,3,20,20,quantile,1.0,0.009374263253847876,1280918.857690215,0.011081967334368064,0.029306522493977305,1490607.5248878556,4253143.258782027,,0.002604084541638384,0.0,std
insurance,guide,5,8.0,3,20,20,quantile,1.0,0.008370233019834795,911711.1391898261,0.010833882037386229,0.029201046114685696,1495753.7519464227,4163886.003534163,,0.006673747537927999,0.0,std
insurance,guide,5,10.0,3,20,20,quantile,1.0,0.009367236420079677,1008980.5154328088,0.010002149768924705,0.031223650058569412,1410936.35593442,3954292.882540278,,0.0017469394093671384,0.0,std
insurance,guide,5,12.0,3,20,20,quantile,1.0,0.009877536088069301,987324.3395597965,0.009654377245581429,0.029221171380148313,1330642.592763624,3679285.2360650566,,0.003825207549924582,0.0,std
insurance,guide,5,14.0,3,20,20,quantile,1.0,0.010031131402079108,1046021.117260955,0.009911962469662576,0.029013073753258203,1281606.253617038,3666203.2341155475,,0.004995114433123626,0.44721359549995804,std
insurance,guide,5,16.0,3,20,20,quantile,1.0,0.01036662486825445,1112801.8087411555,0.009364133702590973,0.02868355443624447,1187750.972788614,3913114.696436485,,0.0032913627420872345,0.0,std
insurance,guide,5,20.0,3,20,20,quantile,1.0,0.00945058746376824,1040908.662678643,0.009238127515898423,0.030822294630542982,1156395.2978759902,3858742.765643235,,0.004000690402917981,0.44721359549995787,std
insurance,guide,5,24.0,3,20,20,quantile,1.0,0.009445329373546328,967104.3112351652,0.00972661297677667,0.029703675688288127,1219840.5791415118,3916795.148597741,,0.0027116081390938488,0.44721359549995765,std
insurance,guide,5,28.0,3,20,20,quantile,1.0,0.009306054657933402,977609.6541355225,0.009530372500589843,0.02896696215832794,1206290.6932259323,4041904.361907355,,0.00483819222437472,0.44721359549995815,std
insurance,guide,5,32.0,3,20,20,quantile,1.0,0.009300921296887138,977042.3201964619,0.009577212538103152,0.02914298382341795,1209215.0350021292,4075278.806729829,,0.001576423642299234,1.6431676725154984,std
insurance,guide,5,24.0,3,20,20,quantile,1.0,0.8487305466666667,22161681.133333333,0.8712199999999999,0.8481279,18848051.6,21926554.4,,0.0649322,23.8,best_by_mean_val_r2
optical_net,guide,5,2.0,3,20,20,quantile,1.0,0.4627222533333334,0.02213226466666662,0.50842,0.48293694,0.020378342,0.021053426,,0.039127800000000004,2.0,mean
optical_net,guide,5,4.0,3,20,20,quantile,1.0,0.6000815933333333,0.01646151933333332,0.65698,0.61571454,0.014224130000000001,0.015580927999999999,,0.0348138,4.0,mean
optical_net,guide,5,6.0,3,20,20,quantile,1.0,0.6649357800000001,0.013807257333333281,0.71728,0.65835944,0.01172987,0.013973891999999998,,0.0378452,5.8,mean
optical_net,guide,5,8.0,3,20,20,quantile,1.0,0.6930825533333334,0.01265355859999998,0.75194,0.6874726800000001,0.0102871756,0.0128712666,,0.0347138,7.6,mean
optical_net,guide,5,10.0,3,20,20,quantile,1.0,0.7175019266666667,0.01164090106666662,0.77508,0.70484832,0.0093212586,0.012193831200000001,,0.0356398,9.4,mean
optical_net,guide,5,12.0,3,20,20,quantile,1.0,0.73397144,0.01097568286666664,0.8006800000000001,0.72012656,0.008253789000000001,0.011560429,,0.0382522,12.0,mean
optical_net,guide,5,14.0,3,20,20,quantile,1.0,0.7440134066666667,0.0105679117333333,0.8115,0.74267926,0.0077976016,0.0106975752,,0.034519,13.6,mean
optical_net,guide,5,16.0,3,20,20,quantile,1.0,0.7484832066666667,0.01038352893333328,0.82308,0.75501024,0.0073223418,0.010170410199999999,,0.0365104,16.0,mean
optical_net,guide,5,20.0,3,20,20,quantile,1.0,0.7537691333333333,0.01016599713333328,0.83484,0.75844954,0.0068314524,0.0100591024,,0.0337338,20.0,mean
optical_net,guide,5,24.0,3,20,20,quantile,1.0,0.7530704733333333,0.01019768199999998,0.84038,0.76207604,0.006602396199999999,0.009925453800000001,,0.0404982,23.8,mean
optical_net,guide,5,28.0,3,20,20,quantile,1.0,0.75306972,0.0101977151333333,0.84134,0.76130678,0.0065616324000000005,0.0099537186,,0.036803199999999994,25.2,mean
optical_net,guide,5,32.0,3,20,20,quantile,1.0,0.75306972,0.0101977151333333,0.8414200000000001,0.76120866,0.006558389600000001,0.0099572978,,0.0360544,25.4,mean
optical_net,guide,5,2.0,3,20,20,quantile,1.0,0.030352088513062467,0.0008425655032320283,0.019598137666625364,0.06730018238551067,0.00036591258685647734,0.0014095172155848266,,0.00044617899995405455,0.0,std
optical_net,guide,5,4.0,3,20,20,quantile,1.0,0.011439343094858636,0.0002694612164053693,0.016042194363614978,0.0707772650040463,0.0005961853800622751,0.0016764398548173446,,0.005948346803944772,0.0,std
optical_net,guide,5,6.0,3,20,20,quantile,1.0,0.014218043637528596,0.0004883141315530733,0.00785060507222215,0.055680314095809494,0.0004842116232599129,0.0022495972601934773,,0.001867136229630823,0.44721359549995787,std
optical_net,guide,5,8.0,3,20,20,quantile,1.0,0.016864537021869273,0.000472155351384981,0.009718436088177948,0.06278493487877487,0.00039126615265928683,0.0032748255432011645,,0.005039236122667798,0.547722557505166,std
optical_net,guide,5,10.0,3,20,20,quantile,1.0,0.025528716461645916,0.0006721576985938389,0.025734743052923576,0.05913627749010756,0.0010090302615438744,0.003339203850205495,,0.005263351042824332,0.8944271909999159,std
optical_net,guide,5,12.0,3,20,20,quantile,1.0,0.020683331126126654,0.0005737481463924401,0.024305698920212133,0.06873773058559614,0.0008857742006919712,0.003524879701625291,,0.0020540387532858263,0.0,std
optical_net,guide,5,14.0,3,20,20,quantile,1.0,0.02174242955860222,0.0006310005534844631,0.030046131198542048,0.06701973943378918,0.0010822960425665893,0.0037990762420745394,,0.005661592443827089,0.8944271909999159,std
optical_net,guide,5,16.0,3,20,20,quantile,1.0,0.02387855231783911,0.0007847345393952663,0.02960856295060601,0.06388819994649249,0.0011196976065495096,0.003543691623766831,,0.003518810210852525,0.0,std
optical_net,guide,5,20.0,3,20,20,quantile,1.0,0.02548363367625499,0.0008252035641298461,0.03187966436460712,0.0663902295731684,0.0012248418764519362,0.003786713078826913,,0.0032938976456471734,0.0,std
optical_net,guide,5,24.0,3,20,20,quantile,1.0,0.024814722002577866,0.0008362626786431142,0.0323219275415313,0.07151251084770414,0.0012537640218363262,0.00401007565709853,,0.0005129358634371358,0.44721359549995765,std
optical_net,guide,5,28.0,3,20,20,quantile,1.0,0.024813328559965087,0.0008361985606044714,0.03384062647174252,0.07133501194407979,0.0013167087168538074,0.003994944037992122,,0.0038364477971164937,1.9235384061671343,std
optical_net,guide,5,32.0,3,20,20,quantile,1.0,0.024813328559965087,0.0008361985606044714,0.034006058283782385,0.07138477862960704,0.0013233883812285795,0.003994731533737806,,0.003421237539253888,2.302172886644268,std
optical_net,guide,5,20.0,3,20,20,quantile,1.0,0.7537691333333333,0.01016599713333328,0.83484,0.75844954,0.0068314524,0.0100591024,,0.0337338,20.0,best_by_mean_val_r2
real_estate,guide,5,2.0,3,20,20,quantile,1.0,0.45611493999999997,100.552202,0.48100000000000004,0.47688667999999995,95.695188,94.068058,,0.0262776,2.0,mean
real_estate,guide,5,4.0,3,20,20,quantile,1.0,0.56560824,80.425134,0.61222,0.5739219799999999,71.542056,76.972264,,0.028811399999999997,4.0,mean
real_estate,guide,5,6.0,3,20,20,quantile,1.0,0.5860593666666667,76.829644,0.6654,0.6192219,61.719992000000005,68.767812,,0.028067199999999997,6.0,mean
real_estate,guide,5,8.0,3,20,20,quantile,1.0,0.5930319466666667,75.25238133333333,0.6931,0.60379274,56.60717999999999,71.34435599999999,,0.0278978,7.8,mean
real_estate,guide,5,10.0,3,20,20,quantile,1.0,0.59545236,74.959972,0.71444,0.6061144199999999,52.65796,70.862522,,0.0287578,10.0,mean
real_estate,guide,5,12.0,3,20,20,quantile,1.0,0.6025112666666667,73.71544466666667,0.72512,0.58705976,50.731892,75.135052,,0.0250526,11.6,mean
real_estate,guide,5,14.0,3,20,20,quantile,1.0,0.6125433133333333,71.90971866666666,0.7358800000000001,0.59206274,48.722015999999996,74.060384,,0.0270872,13.6,mean
real_estate,guide,5,16.0,3,20,20,quantile,1.0,0.6171078400000001,71.11036333333334,0.7449399999999999,0.58669846,47.03725,75.116004,,0.0272584,16.0,mean
real_estate,guide,5,20.0,3,20,20,quantile,1.0,0.61449618,71.65068933333333,0.75338,0.59140918,45.461656,74.337424,,0.029838399999999998,20.0,mean
real_estate,guide,5,24.0,3,20,20,quantile,1.0,0.6141013666666667,71.72128133333334,0.75578,0.59013406,45.00659,74.64696599999999,,0.030090600000000002,22.2,mean
real_estate,guide,5,28.0,3,20,20,quantile,1.0,0.6141013666666667,71.72128133333334,0.75578,0.59013406,45.00659,74.64696599999999,,0.026553,22.2,mean
real_estate,guide,5,32.0,3,20,20,quantile,1.0,0.6141013666666667,71.72128133333334,0.75578,0.59013406,45.00659,74.64696599999999,,0.028206199999999997,22.2,mean
real_estate,guide,5,2.0,3,20,20,quantile,1.0,0.03910514807322837,8.48922010707814,0.009866863736770646,0.06208061259368341,3.4330821568628367,15.742482661178958,,0.0048317831387594355,0.0,std
real_estate,guide,5,4.0,3,20,20,quantile,1.0,0.017850172740066773,3.779423836519558,0.011373961491054888,0.09544402456983361,4.096212990901468,21.75126581250342,,0.0026963470288521845,0.0,std
real_estate,guide,5,6.0,3,20,20,quantile,1.0,0.016568601837578818,4.215887316364796,0.012941599592013343,0.10373797006607556,3.5564652459316983,22.638968370003518,,0.002937064384721587,0.0,std
