dataset,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer,n_outer_merged,cost_complexity,ridge_penalty,lasso_penalty,pilot_grid_index,pilot_target_complexity,pilot_min_sample_leaf,pilot_min_sample_split,threshold_label
auto_mpg,streed,4,,,3,5,,,0.006083759440019777,0.370373928513088,0.00596392038170201,0.05583645404299487,0.4118548587229775,4.083754232045787,,0.027083321190802107,0.547722557505166,std,5,0.0005,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006661334102387082,0.19168738478976194,0.009588014789555885,0.0377750728108513,0.6572484921254864,2.8336869769346897,,0.02940076145814812,0.4472135954999579,std,5,0.0005,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.0074826325018096,0.35903529182805993,0.007491608256459757,0.045456885649138766,0.5471125808111986,3.3392192742321405,,0.028950336492931345,0.5477225575051662,std,5,0.0005,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014219709475845254,0.6895099050221476,0.006796944096983107,0.045887036208722996,0.4894322082236465,3.4919469759743196,,0.02897485927712363,0.4472135954999579,std,5,0.0005,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.020607992060694184,1.1079096480087685,0.007230971571153984,0.04125513162976584,0.4641253805576826,2.853376430575363,,0.02655821850369481,0.44721359549995787,std,5,0.001,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007602630403352084,0.26925688159062233,0.009198912252819083,0.032007257291836504,0.6112178154398598,2.5553959434449562,,0.029681727716181286,0.44721359549995787,std,5,0.001,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.020989122556499578,1.144099674905273,0.007073699092207465,0.039502606172224314,0.45613786745342133,2.7730763584787756,,0.02846956280854946,0.44721359549995787,std,5,0.001,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00758309750255141,0.26810995213078004,0.00919068207502745,0.03202901760608645,0.6107934688980686,2.556908842152966,,0.027497490091021135,0.44721359549995787,std,5,0.001,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.01718027273684664,0.9306460304735811,0.006891489456576929,0.033405196495335056,0.44757061661368885,2.5117298560402967,,0.027190863592719824,0.44721359549995787,std,5,0.001,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008014288262785088,0.2952325608906403,0.008891545367083323,0.031500226739912505,0.603394024154462,2.5209645977884243,,0.030488570619852,0.44721359549995787,std,5,0.001,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006083759440019777,0.370373928513088,0.005755506386833013,0.055647596330317274,0.39897357862081884,4.071525978784047,,0.02775203182636887,0.44721359549995787,std,5,0.001,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006661334102387082,0.19168738478976194,0.009588014789555885,0.0377750728108513,0.6572484921254864,2.8336869769346897,,0.029927027356075817,0.4472135954999579,std,5,0.001,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.0074826325018096,0.35903529182805993,0.007491608256459757,0.045456885649138766,0.5471125808111986,3.3392192742321405,,0.026936274727928408,0.5477225575051662,std,5,0.001,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014219709475845254,0.6895099050221476,0.006796944096983107,0.045887036208722996,0.4894322082236465,3.4919469759743196,,0.028599728342629263,0.4472135954999579,std,5,0.001,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.020607992060694184,1.1079096480087685,0.007942433868574504,0.039961864983217105,0.5162570757687112,2.785759878834328,,0.024113000480772622,0.44721359549995787,std,5,0.003,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007602630403352084,0.26925688159062233,0.009315957773998716,0.03192615533087225,0.6298346365209132,2.2979401230176366,,0.029547906777427576,0.547722557505166,std,5,0.003,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.021029509592068545,1.1413381900285393,0.008366656938266047,0.04126091024793893,0.5296283029367761,2.8690432244163055,,0.025729298181293842,0.8366600265340756,std,5,0.003,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00758309750255141,0.26810995213078004,0.00931000896463363,0.0319437304345118,0.6294983793769536,2.2996821713552458,,0.02909016214250582,0.547722557505166,std,5,0.003,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.01718027273684664,0.9306460304735811,0.007641410327437164,0.03381222518413684,0.5017349772866843,2.548663635135714,,0.025849532323121403,0.44721359549995787,std,5,0.003,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007723850180008638,0.27810083885375897,0.009230699600465176,0.03259138120757096,0.6255704953083291,2.348222361428967,,0.026594456327694097,0.547722557505166,std,5,0.003,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006083759440019777,0.370373928513088,0.006651653575593381,0.053368112173560925,0.4666325722782481,3.9496674140203116,,0.029137783855654107,0.547722557505166,std,5,0.003,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.005788423333956943,0.13943335224620496,0.008673036429237637,0.03828701389075843,0.5951759206851399,2.8794520915076163,,0.025517875813669728,0.5477225575051662,std,5,0.003,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007959543631208077,0.3692057296917641,0.006810535799723044,0.04711770519055424,0.5157088240905617,3.5913750109058737,,0.0263030337495026,0.44721359549995804,std,5,0.003,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.01429248595955791,0.700544643934792,0.004582929099239897,0.04589778883281609,0.3628446113463766,3.4927792234142157,,0.025476502220732028,0.44721359549995804,std,5,0.003,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.022343535927301532,1.1918890573853052,0.007471417104303685,0.04325525377712678,0.4563745816941964,3.071576018755775,,0.024571427145605246,0.8366600265340757,std,5,0.005,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006704986504138188,0.22550102575344214,0.004770661450329509,0.03938713203211357,0.3523189378722023,2.8119239264180687,,0.027727694161545927,1.140175425099138,std,5,0.005,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.021816234901221688,1.1729411390755857,0.0065843967561265496,0.04322787528096716,0.441525727149721,3.0633078957562776,,0.0239510098996601,0.5477225575051662,std,5,0.005,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006698166898567442,0.22524408717499705,0.004780747468849933,0.039360683168460774,0.3529965518739018,2.8104548913286354,,0.026997764665625132,1.140175425099138,std,5,0.005,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.015316725270184562,0.7842557029118142,0.006509658212324247,0.029271495031593157,0.4400075486210209,2.168043252243559,,0.022685256555597423,0.0,std,5,0.005,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00874289915832637,0.3163059552836718,0.003970251486925791,0.04175240165919775,0.2539854954358513,2.9909169136958114,,0.025838498300847695,0.8366600265340757,std,5,0.005,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.0071186678130124095,0.3489305052701268,0.006651628008880468,0.029434092255547606,0.4507940207604626,2.335891611562343,,0.025022061361572027,0.5477225575051661,std,5,0.005,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00581685596294904,0.13961030795277923,0.004128642232218556,0.03747240478924227,0.3342214746097133,2.899621187586951,,0.02563199459599132,0.8944271909999159,std,5,0.005,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008883214116869544,0.442435435148292,0.0077339691357742185,0.03717185103033131,0.5508592484530062,2.8825322090481422,,0.025519294844282035,0.8366600265340756,std,5,0.005,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.020028578429113087,1.0502896531510661,0.0060124024876770255,0.0463164093516161,0.437195403640163,3.5121111402044236,,0.02736509363662288,0.5477225575051662,std,5,0.005,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014240233658717506,0.7092988332122914,0.009114476242780714,0.0497954014946383,0.5847554861786876,3.4021718409217407,,0.026325901393115792,0.44721359549995787,std,5,0.008,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00894553887127006,0.40546688548267745,0.008151803445373054,0.03750475064837128,0.5664544048443786,2.8460691727920477,,0.03119621262345883,0.5477225575051662,std,5,0.008,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014340233933424798,0.7142564906531802,0.009116806200433824,0.04871117011501392,0.5849994378592704,3.350790487465716,,0.026016948482194744,0.44721359549995787,std,5,0.008,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008933921213680146,0.4046791674789106,0.008150880370883242,0.037479567515968565,0.5664707112898757,2.844566171801012,,0.02880295248829356,0.5477225575051662,std,5,0.008,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014926555852015572,0.7443879240492054,0.00801046291501997,0.04038846845801187,0.4968079178727649,2.8846525698363887,,0.029601736436897248,0.7071067811865475,std,5,0.008,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008081828393764362,0.3354068669606781,0.0062693619049962596,0.04049664909522796,0.44400596299662554,3.0437597785509616,,0.02930654670528387,0.5477225575051662,std,5,0.008,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.0069323044342470145,0.3177888911711087,0.008761298409347381,0.0323468451235309,0.5354623671655162,2.5197995378658,,0.03229582324969643,1.1401754250991378,std,5,0.008,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007564118081433472,0.36579244328142335,0.004958507343627383,0.038045688222457436,0.38994043456325045,2.8936522877975586,,0.027996760360833053,0.5477225575051662,std,5,0.008,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.013543744416682537,0.6351784286657439,0.006694559139625262,0.037959634201377615,0.487145988256417,2.9472559151563407,,0.031141544827717093,0.0,std,5,0.008,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.019689773229120123,1.0457864895909785,0.004517587571272768,0.046782816701401254,0.3877151100598203,3.54533134115946,,0.028746206551680666,0.5477225575051662,std,5,0.008,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.0073042242157745005,0.2620927069879568,0.011902231799261082,0.04427864564784071,0.7422355143119846,3.0197200504709896,,0.03167310275418285,1.140175425099138,std,5,0.01,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00887549055818388,0.4034497004965243,0.006918390787651204,0.039900839011785504,0.4820616571032675,3.0494285602654743,,0.032021397090225195,0.7071067811865475,std,5,0.01,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007364028377473173,0.25981674405811034,0.011914668641110147,0.039094468300681265,0.7431886870103446,2.7084205841919315,,0.03440848504077485,1.140175425099138,std,5,0.01,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00886360764744675,0.40265505954777625,0.006915550061885964,0.039925400360766056,0.4819492677253459,3.0504612037964236,,0.030369097294160527,0.7071067811865475,std,5,0.01,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008259071506966404,0.31360372525947167,0.007287257495300158,0.028510906607025748,0.48240891155435717,2.3619519608146153,,0.032842208673176936,0.8366600265340757,std,5,0.01,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.007992453753589666,0.3336094831455768,0.006827028240856575,0.04028569144563031,0.47805006067173,3.077319218160454,,0.033918137105670265,0.7071067811865475,std,5,0.01,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006014279723100846,0.2841229848818707,0.004423435798414561,0.032358042484180886,0.31202057045872267,2.5797393563670625,,0.03315927286110956,0.4472135954999579,std,5,0.01,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.011180541325794217,0.4822894713688395,0.0058959665876015905,0.044406794267106565,0.42614812148917386,3.250864380607785,,0.03125969679708229,0.4472135954999579,std,5,0.01,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014738214216332044,0.7367523210681667,0.006694559139625262,0.037959634201377615,0.487145988256417,2.9472559151563407,,0.029400946846702615,0.0,std,5,0.01,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.015606929310600221,0.8260135944117749,0.004807161913040084,0.04883372853402538,0.3941842402630892,3.670402638304298,,0.031832069024989994,0.0,std,5,0.01,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.009706841637773824,0.5674274682737118,0.0085680110978616,0.037252652594418574,0.5923145331990674,2.5839296572785964,,0.07021342555428574,0.0,std,5,0.03,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008140255591862298,0.566535100179385,0.009709902575058032,0.04568922716674613,0.6611837602859785,3.2025893791243982,,0.02589202706520103,0.0,std,5,0.03,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.009806709708147742,0.5705724050847983,0.008573328989953161,0.03730052904201808,0.5925550721415885,2.587147390375554,,0.07021470146796434,0.0,std,5,0.03,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008120024935733022,0.5651318495585015,0.00970253524020449,0.04571990021299401,0.660784792946364,3.2044819434788208,,0.02506152953910841,0.0,std,5,0.03,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.017064127854287844,0.9033366650624614,0.008620554890721461,0.03776094524253324,0.5925696940898997,2.618167745396459,,0.06766887122280872,0.0,std,5,0.03,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.00818444522569462,0.5676270697936373,0.009620194933373552,0.046009059281340026,0.6612646306142379,3.222613467888401,,0.024324035075770717,0.0,std,5,0.03,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.016137676300901176,0.8362757162522972,0.00920386858098784,0.04156997980357479,0.6298360341460111,2.8680231843827286,,0.07131913081299648,0.0,std,5,0.03,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.010152243753845325,0.6372481916758941,0.00871028411046009,0.04266251598157447,0.601333057303419,2.9491061868242365,,0.02190389623283487,0.0,std,5,0.03,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.006844670617435193,0.5384916171020734,0.009180903569521223,0.0376264063918576,0.6194139265015601,2.72627813144458,,0.03159491774045224,0.0,std,5,0.03,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.008699898820771046,0.6530650828093555,0.009980353329082559,0.05206090585440665,0.7258467261600977,3.681087387283941,,0.031684000262159534,0.5477225575051661,std,5,0.03,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.018385429670573,0.9865681182291551,0.0085680110978616,0.037252652594418574,0.5923145331990674,2.5839296572785964,,0.0036348495420774826,0.0,std,5,0.05,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.010396145926743748,0.6467559009895273,0.009709902575058032,0.04568922716674613,0.6611837602859785,3.2025893791243982,,0.08182654896187688,0.0,std,5,0.05,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.018346999503627236,0.9838832392955,0.008573328989953161,0.03730052904201808,0.5925550721415885,2.587147390375554,,0.0037598442887314424,0.0,std,5,0.05,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.010368644166489744,0.645049746179685,0.00970253524020449,0.04571990021299401,0.660784792946364,3.2044819434788208,,0.0812783101045978,0.0,std,5,0.05,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.018076897125105823,0.9621535650398101,0.008620554890721461,0.03776094524253324,0.5925696940898997,2.618167745396459,,0.0032583560765721414,0.0,std,5,0.05,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.010356509580999798,0.6454939124445215,0.009620194933373552,0.046009059281340026,0.6612646306142379,3.222613467888401,,0.08168742717028472,0.0,std,5,0.05,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.016137676300901176,0.8362757162522972,0.00920386858098784,0.04156997980357479,0.6298360341460111,2.8680231843827286,,0.0027666610737482103,0.0,std,5,0.05,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.010957139385401493,0.6606562742752979,0.00871028411046009,0.04266251598157447,0.601333057303419,2.9491061868242365,,0.013384247841086737,0.0,std,5,0.05,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.01588357082332051,0.9672219436145156,0.009180903569521223,0.0376264063918576,0.6194139265015601,2.72627813144458,,0.017213764037026083,0.0,std,5,0.05,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.016960103305577835,1.009892432040189,0.009677967845605009,0.049259080149289106,0.6794155523212955,3.5360329425637618,,0.025053308366753943,0.0,std,5,0.05,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.016810694128966828,1.2799558913740567,0.035568613135081764,0.05625576759547401,2.2884276028060158,3.156998977132231,,0.0005670842814365565,0.4472135954999579,std,5,0.08,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.023127209744949848,1.4705751138630574,0.04537386014747871,0.0521563006897413,2.843506418412987,3.2400272222999966,,0.023587106807980075,0.5477225575051661,std,5,0.08,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.01683260686267409,1.2817810737638848,0.03557844887830749,0.05634180247763238,2.288993997872132,3.1630461436721236,,0.0003580772596373982,0.4472135954999579,std,5,0.08,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.02310776469476405,1.4693355566838657,0.045359703121342916,0.05218054639381472,2.8426540626578176,3.241821722922818,,0.02357775803122895,0.5477225575051661,std,5,0.08,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.017474543642394237,1.3020223593014244,0.046308523372635524,0.04062551280189532,2.848322226526936,2.4106736237238877,,0.0005515505142305178,0.5477225575051661,std,5,0.08,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.023120910232745904,1.470223270612125,0.04522295238857576,0.052408041762951676,2.8344205621177476,3.258666986149812,,0.023556979203226042,0.5477225575051661,std,5,0.08,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.02941846107859968,1.8998587405287568,0.0471606401758369,0.04985153068347438,2.9516207724344796,2.9995206537705346,,0.0007410231050146214,0.5477225575051661,std,5,0.08,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.024648518571872554,1.5262215807917767,0.04239248658968153,0.030202816543372004,2.6842303936460943,1.8001543102032742,,0.030448840410306804,0.4472135954999579,std,5,0.08,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.011240949627011219,0.6836542596956185,0.009922193011934439,0.04487817896877566,0.7051929820201952,3.2128848045307032,,0.022178298218183037,0.0,std,5,0.08,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.012727012074312519,0.7696952867782862,0.009836197320585908,0.04363273174652611,0.6990951273933512,3.153798955195786,,0.0030739919827907597,0.0,std,5,0.08,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014148815923177651,0.9790872474193046,0.010817187772090477,0.0498653472546018,0.7260336114246051,3.601949224066817,,0.00022004934430117442,0.0,std,5,0.1,1e-05,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.009710225609777048,0.639499373274159,0.010810410214115464,0.04870320970021144,0.7387326555426061,3.524695809783299,,0.0005536400112535907,0.0,std,5,0.1,1e-05,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014194771833195799,0.982445467204065,0.010816527554212925,0.04986193037410628,0.7259810554651291,3.601666960606379,,0.00031617528188529904,0.0,std,5,0.1,0.0001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.009709538543956092,0.6394777687715819,0.01080959225787662,0.048700474602772735,0.7386758462825243,3.5244663308807325,,0.0005259437011440971,0.0,std,5,0.1,0.0001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014591142066012851,1.01102352417894,0.010753747621096266,0.05027048484124288,0.7397315030698418,3.6117554499029065,,0.00030769025645205854,0.0,std,5,0.1,0.001,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.010106596228048891,0.6822693611748895,0.01080142280643466,0.0486732067949925,0.7381088555751758,3.52218279652235,,0.000487763317116636,0.0,std,5,0.1,0.001,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.015433127951408882,0.9417022030101201,0.008498344626651725,0.051188058365668775,0.6092831298118986,3.6553414696199376,,0.0002500280418124079,0.0,std,5,0.1,0.01,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.015468965455717744,0.9278663808464972,0.00964978455752937,0.046875888950793844,0.6964252446163418,3.3631684997072706,,0.0006758289305439162,0.0,std,5,0.1,0.01,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.01405483460226883,0.8577921360362124,0.009922193011934439,0.04487817896877566,0.7051929820201952,3.2128848045307032,,0.00032913626557145686,0.0,std,5,0.1,0.1,0.001,,,,,5
auto_mpg,streed,4,,,3,5,,,0.014035408583240119,0.8526008637982202,0.009836197320585908,0.04363273174652611,0.6990951273933512,3.153798955195786,,0.0006225220181771765,0.0,std,5,0.1,0.1,0.1,,,,,5
auto_mpg,streed,4,,,3,5,,,0.849811211988065,9.132927889810201,0.9089735240211709,0.8480981496762452,5.534610551741318,9.26057676870659,,0.7229386329650879,7.2,best_by_mean_val_r2,5,0.0001,0.01,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9637667353641508,3.2808665525240146,0.9816227215047322,0.9740311335661739,1.6608810908747198,2.3316452404919894,,1.588247537612915,11.4,mean,5,0.0001,1e-05,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9641598843437972,3.2388400357572977,0.9743454723318787,0.9697820820615297,2.3188086537002226,2.718906455826612,,1.8253392219543456,11.6,mean,5,0.0001,1e-05,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9639216032772712,3.266977488762437,0.9815456365695188,0.973040513389017,1.6678542798229246,2.4194796793373965,,1.5730129718780517,11.6,mean,5,0.0001,0.0001,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.964155520939148,3.23923350730722,0.9743424257217189,0.9697795779244025,2.319083731281792,2.7191367315898662,,1.8249755382537842,11.6,mean,5,0.0001,0.0001,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9638410056373383,3.2760562982047867,0.9811087131907307,0.9730560862692903,1.7074245833175135,2.418903190828304,,1.5347877979278564,11.2,mean,5,0.0001,0.001,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9641082335519174,3.2434904834034213,0.9742876148022628,0.9697790215078756,2.3240184201738274,2.719157947678555,,1.855106258392334,11.6,mean,5,0.0001,0.001,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9655019339645033,3.119444370739702,0.977741201339275,0.9701708796456163,2.0115823874655074,2.6832634333610925,,1.660722303390503,11.0,mean,5,0.0001,0.01,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9636343607567049,3.2845020329074246,0.9729693791553581,0.9688500034657265,2.443863753194772,2.801149932036052,,1.9878121852874755,11.6,mean,5,0.0001,0.01,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9607678039198788,3.5445554152791474,0.9708254498432218,0.9655191652518184,2.636483163582747,3.1062053681792414,,2.014881706237793,11.2,mean,5,0.0001,0.1,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9567407682379576,3.9092219444998535,0.9696981912740732,0.9647454972134255,2.7383516717970835,3.1756390732660895,,2.1521656036376955,11.2,mean,5,0.0001,0.1,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9645037371858451,3.2145030792351754,0.9804365187393659,0.9735019537751235,1.7680015933669888,2.3768414545920873,,1.5430851459503174,8.4,mean,5,0.0005,1e-05,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9645341684603338,3.20881662750529,0.974051169168694,0.9695045899889483,2.345438247968025,2.743867552682642,,1.7743498802185058,9.6,mean,5,0.0005,1e-05,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9645200516034406,3.2120752086520605,0.9804307083820962,0.9735038154120691,1.768527083656845,2.376706512922265,,1.5294394969940186,8.4,mean,5,0.0005,0.0001,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9645301818766956,3.2091769058383726,0.9740483521418684,0.9695023760008015,2.345692580083689,2.7440718188404327,,1.7632627487182617,9.6,mean,5,0.0005,0.0001,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9640695007709077,3.2509594633702354,0.9803471117946744,0.9734717842304663,1.776080862305906,2.379909493700203,,1.4891345500946045,9.4,mean,5,0.0005,0.001,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.964486685269779,3.2130994453044486,0.9740195235597648,0.9694768016785351,2.348294188454526,2.7464198170064935,,1.7806050300598144,9.6,mean,5,0.0005,0.001,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9651059677970814,3.1545660229695733,0.9772290997264615,0.9696944295814106,2.057856394178794,2.726121764402354,,1.6200308322906494,9.0,mean,5,0.0005,0.01,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9635447856119237,3.2927642985481724,0.9727360432421704,0.9685804456449256,2.4649983733153245,2.8254816327622265,,1.891837215423584,9.6,mean,5,0.0005,0.01,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9606444628726406,3.5557993772943206,0.9705061360978432,0.9653619179378323,2.66535984145418,3.120377296619063,,1.9185388088226318,8.8,mean,5,0.0005,0.1,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9578248954440657,3.8093669265374075,0.969645134604078,0.9647258295233445,2.7431827878341073,3.1773523948251325,,2.073516607284546,11.0,mean,5,0.0005,0.1,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9644082119233403,3.2218184342658986,0.9795077548589127,0.973349651471229,1.8519598033250877,2.389782123529039,,1.4700259685516357,7.2,mean,5,0.001,1e-05,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9650740272113476,3.1582699160233028,0.97381270343133,0.9693098218798891,2.3670513854147712,2.760859678115093,,1.6965893745422362,8.4,mean,5,0.001,1e-05,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9645690107737328,3.2073508490531197,0.9795019771595351,0.9733517429766085,1.8524823312040053,2.3896269414272817,,1.4650344848632812,7.2,mean,5,0.001,0.0001,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9650705880896602,3.1585798245483407,0.973809856726317,0.9693074905595779,2.367308414842909,2.7610743300764957,,1.697659158706665,8.4,mean,5,0.001,0.0001,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9647698927395417,3.1907565411459746,0.9791123039943933,0.9720006548855439,1.8876321199814086,2.5125749275635227,,1.4179536342620849,7.2,mean,5,0.001,0.001,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9648881760294316,3.174284363962934,0.9737807303645921,0.9692807433225358,2.369937086425394,2.763526150998896,,1.708369827270508,8.4,mean,5,0.001,0.001,0.1,,,,,5
energe_c,streed,4,,,3,5,,,0.9653163702801647,3.1374937684107875,0.976658088279217,0.9713478158037809,2.1093951690789536,2.57558346333355,,1.5098516941070557,8.2,mean,5,0.001,0.01,0.001,,,,,5
energe_c,streed,4,,,3,5,,,0.9637468036196518,3.2746550450400926,0.9713709902309844,0.9668608748314552,2.5880214173096734,2.982315982042259,,1.8196433067321778,8.0,mean,5,0.001,0.01,0.1,,,,,5
