dataset,method,depth,lambda,kappa,cv_folds,thresholds_strategy,min_leaf_node_size,threshold_label,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer,n_outer_merged,n_thresholds,cost_complexity,ridge_penalty,lasso_penalty,pilot_grid_index,pilot_target_complexity,pilot_min_sample_leaf,pilot_min_sample_split
auto_mpg,claritree,4,0.001,0.0001,3,quantile,0.0,full,0.8252658883964301,10.570104413339497,0.9385702931275859,0.8434293024347272,3.7325926045531674,9.560918646933432,1344.5222832049842,1.1276687622070312,7.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.001,3,quantile,0.0,full,0.8420399811381124,9.582470529685535,0.9343261479850486,0.8435150724938427,3.9905031402981033,9.477632208991801,1523.8360452063832,1.1194782733917237,7.2,mean,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.01,3,quantile,0.0,full,0.8416635591499559,9.593772616426147,0.9164186715698571,0.8520980448238882,5.079449854542318,9.015081363843903,2023.3472087363257,1.1243090152740478,7.2,mean,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.1,3,quantile,0.0,full,0.8122641851479873,11.319016309960052,0.8837777340810588,0.8249117922084661,7.061063462055197,10.62996420967635,2586.4459271801106,1.0944292068481445,6.8,mean,5,,,,,,,,
auto_mpg,claritree,4,0.003,1e-05,3,quantile,0.0,full,0.8210650131252875,10.813261376624824,0.9372214223897848,0.8399883509314963,3.8153656921131978,9.709151325732405,1589.6262295678757,1.172285556793213,6.8,mean,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.0001,3,quantile,0.0,full,0.8252658883964301,10.570104413339497,0.9362858863987823,0.850758560018589,3.870045978202613,9.066063298046322,1618.1493870499212,1.128685760498047,6.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.001,3,quantile,0.0,full,0.8419915777393582,9.58494287621254,0.9322796626897102,0.8478744485441296,4.1137964415392005,9.20384210634787,1765.0920567481935,1.2163327217102051,6.2,mean,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.01,3,quantile,0.0,full,0.8415014828027452,9.604008824372354,0.9179126159343799,0.8628996438919225,4.988654718004388,8.377275816325843,2255.749630443782,1.2748523235321045,6.4,mean,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.1,3,quantile,0.0,full,0.8112878519068744,11.3752967824705,0.8836367536801409,0.8211555713266373,7.069718012798669,10.838560752295104,2840.105422056599,1.145657205581665,6.4,mean,5,,,,,,,,
auto_mpg,claritree,4,0.005,1e-05,3,quantile,0.0,full,0.8258949997114202,10.487507278855738,0.934567637525397,0.8415955304071676,3.9736600032619314,9.608850354660941,1823.0404419510844,1.1825594902038574,6.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.0001,3,quantile,0.0,full,0.8261684125045852,10.515274746180163,0.9323085794796124,0.8357244858437746,4.112288371552935,9.900400628069399,1846.526922386546,1.2174388408660888,5.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.001,3,quantile,0.0,full,0.8412457616344096,9.63723177011958,0.9288620703960037,0.8414904848033669,4.322115238365235,9.577101636646336,1991.457551035532,1.2229621887207032,5.4,mean,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.01,3,quantile,0.0,full,0.8482065105560206,9.15259384721855,0.9047857501246955,0.8508978892812425,5.786361866955312,9.055528574983216,2445.1465808689763,1.308168649673462,4.4,mean,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.1,3,quantile,0.0,full,0.8209000804288703,10.777323746785614,0.8803851087141815,0.831725431916275,7.26930929825428,10.210265538531576,3071.54935281454,1.3207901000976563,4.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.008,1e-05,3,quantile,0.0,full,0.8152632967576954,11.015749443960416,0.9298299441989558,0.8518435501911249,4.265328212046145,9.005797749207073,2132.19545203952,1.251637601852417,5.2,mean,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.0001,3,quantile,0.0,full,0.8087290286951928,11.441422089704968,0.9297361708249253,0.8534095054110914,4.270997997042895,8.913631409172885,2154.3473025078792,1.2438930988311767,5.2,mean,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.001,3,quantile,0.0,full,0.8322399212594007,10.096606819095388,0.9222027155332224,0.8577414331055966,4.727420953774475,8.679191602872882,2281.479966801285,1.2361994743347169,4.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.01,3,quantile,0.0,full,0.8485462928643457,9.141647431037104,0.9019473163584261,0.845443148248837,5.959447968617571,9.396762934441721,2657.1769475052934,1.222104787826538,3.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.1,3,quantile,0.0,full,0.8262730690821707,10.44077820354337,0.8778093936884576,0.831366613001558,7.427494449272568,10.231840033331327,3318.8847730244015,1.339035415649414,4.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.01,1e-05,3,quantile,0.0,full,0.8233589912503501,10.541696679560694,0.9268506708996245,0.8444299926360335,4.4461764136544115,9.47778117672851,2310.948444143943,1.1837795734405518,4.8,mean,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.0001,3,quantile,0.0,full,0.815411213672661,11.049857815953889,0.9227212367073534,0.8498808450116908,4.692438721600928,9.139961264564196,2329.696386396887,1.1871742725372314,4.4,mean,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.001,3,quantile,0.0,full,0.8346274095971123,9.946380570564212,0.9163527769463059,0.8594639760104348,5.083451672355487,8.595853867065427,2445.297977143998,1.2185888290405273,4.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.01,3,quantile,0.0,full,0.8497906963324052,9.085828514848764,0.8959795359212819,0.8363485322274563,6.322348562773875,9.924606761594692,2774.6845313097183,1.2800538063049316,3.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.1,3,quantile,0.0,full,0.8288384413921873,10.331783174555435,0.8778093936884576,0.831366613001558,7.427494449272568,10.231840033331327,3471.2583758438805,1.3275603771209716,4.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.03,1e-05,3,quantile,0.0,full,0.8418944002742906,9.584892023799995,0.8799007774646548,0.849834862603562,7.2972134510512205,9.09187560666549,3431.8912834935086,0.7089162349700928,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.0001,3,quantile,0.0,full,0.8421052799134767,9.568838536731173,0.879889429118155,0.849872597324828,7.297905531964763,9.089968071601408,3438.462263614085,0.7067761898040772,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.001,3,quantile,0.0,full,0.8479692141812473,9.229487146976618,0.8788677589293552,0.8493727837325693,7.3601125519497925,9.13565681536887,3484.635308211353,0.7175553321838379,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.01,3,quantile,0.0,full,0.8444508782572114,9.433869656586527,0.8763897087028644,0.8527106726572251,7.511129039398236,8.916850765423685,3694.0591459088064,0.7481303691864014,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.1,3,quantile,0.0,full,0.8155603775340511,11.20261420921142,0.8479035789432275,0.8281825325641229,9.2384911838891,10.411264241780462,4587.207503353567,1.1594046115875245,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.05,1e-05,3,quantile,0.0,full,0.8433207950711173,9.489068906184354,0.8799007774646548,0.849834862603562,7.2972134510512205,9.09187560666549,4193.759297590902,0.5017151832580566,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.0001,3,quantile,0.0,full,0.8437433038852686,9.463521889322033,0.879889429118155,0.849872597324828,7.297905531964763,9.089968071601408,4200.330277711478,0.5023974418640137,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.001,3,quantile,0.0,full,0.8476913838456703,9.235831893215128,0.8788677589293552,0.8493727837325693,7.3601125519497925,9.13565681536887,4246.503322308747,0.5317212581634522,2.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.01,3,quantile,0.0,full,0.8332815342998833,10.18953497870872,0.85598721345973,0.8309527871436856,8.753521035646763,10.21976938355531,4427.572534252559,0.587190580368042,1.6,mean,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.1,3,quantile,0.0,full,0.8002596131071453,12.177273124519655,0.8101938533998615,0.8049172040560867,11.530590833385183,11.812483070347616,5121.565335758766,0.8879039287567139,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.08,1e-05,3,quantile,0.0,full,0.8100406211223075,11.549299849347026,0.822247797456457,0.8126967624436527,10.797357380685341,11.31633197294688,4909.837095886263,0.28759255409240725,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.0001,3,quantile,0.0,full,0.8100580944437118,11.548395097772568,0.8222476925257627,0.8127142952915664,10.79736377021543,11.315386046120924,4911.121245428354,0.2916224956512451,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.001,3,quantile,0.0,full,0.8102178397139845,11.540210795374747,0.8222376389127618,0.812874520232637,10.797975951850386,11.306800977785224,4923.786258938921,0.30124416351318356,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.01,3,quantile,0.0,full,0.8108006037230296,11.516474418927213,0.8215457426209263,0.8134348162676934,10.840099388393458,11.281036102113683,5036.129067390895,0.3643543243408203,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.1,3,quantile,0.0,full,0.8034509608743763,11.99578948348242,0.8101938533998615,0.8049172040560867,11.530590833385183,11.812483070347616,5692.966346331811,0.5958563804626464,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.1,1e-05,3,quantile,0.0,full,0.8100406211223075,11.549299849347026,0.822247797456457,0.8126967624436527,10.797357380685341,11.31633197294688,5290.77110293496,0.20887475013732906,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.0001,3,quantile,0.0,full,0.8100580944437118,11.548395097772568,0.8222476925257627,0.8127142952915664,10.79736377021543,11.315386046120924,5292.055252477051,0.20931835174560542,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.001,3,quantile,0.0,full,0.8102178397139845,11.540210795374747,0.8222376389127618,0.812874520232637,10.797975951850386,11.306800977785224,5304.720265987617,0.21378307342529293,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.01,3,quantile,0.0,full,0.8108006037230296,11.516474418927213,0.8215457426209263,0.8134348162676934,10.840099388393458,11.281036102113683,5417.063074439591,0.24417939186096188,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.1,3,quantile,0.0,full,0.8034509608743763,11.99578948348242,0.8101938533998615,0.8049172040560867,11.530590833385183,11.812483070347616,6073.900353380507,0.45381712913513184,1.0,mean,5,,,,,,,,
auto_mpg,claritree,4,0.0001,1e-05,3,quantile,0.0,full,0.0350800245375384,2.221829253521068,0.0035008477829229384,0.049623414528042066,0.2523181321136801,3.65269426552924,78.3163235633358,0.13269601392788247,0.44721359549995787,std,5,,,,,,,,
auto_mpg,claritree,4,0.0001,0.0001,3,quantile,0.0,full,0.03186263082636302,2.055194187600948,0.0034688838855437493,0.04386632777054041,0.2509386680992287,3.268985336480626,75.65789226814623,0.12861426356449318,0.44721359549995787,std,5,,,,,,,,
auto_mpg,claritree,4,0.0001,0.001,3,quantile,0.0,full,0.011566245575279943,0.8659897290100379,0.0023230664760685213,0.0395614850150829,0.20413998280875753,2.606293172088828,70.77137810512214,0.12900810045003822,0.44721359549995804,std,5,,,,,,,,
auto_mpg,claritree,4,0.0001,0.01,3,quantile,0.0,full,0.014029639799008547,0.9094635676741785,0.004041654268894444,0.042489545053756,0.3262646877091397,3.123913681544008,116.13644974855755,0.13869111472672155,0.5477225575051663,std,5,,,,,,,,
auto_mpg,claritree,4,0.0001,0.1,3,quantile,0.0,full,0.012543237125173603,0.7855968467352553,0.004240309568854944,0.028860621802206488,0.3376550229071925,2.390284188125805,111.20526888022982,0.06914364256853593,0.8944271909999159,std,5,,,,,,,,
auto_mpg,claritree,4,0.0005,1e-05,3,quantile,0.0,full,0.0350800245375384,2.221829253521068,0.003508238616224691,0.06779502117612915,0.2508473460897097,4.463657949985128,75.35559269074292,0.11301074423913039,0.44721359549995787,std,5,,,,,,,,
auto_mpg,claritree,4,0.0005,0.0001,3,quantile,0.0,full,0.03186263082636302,2.055194187600948,0.0035278919673552987,0.04343082346456568,0.25494123394843615,3.2641568211469503,72.85852897443246,0.11541635289504382,0.547722557505166,std,5,,,,,,,,
auto_mpg,claritree,4,0.0005,0.001,3,quantile,0.0,full,0.011566245575279943,0.8659897290100379,0.0023230664760685213,0.0395614850150829,0.20413998280875753,2.606293172088828,70.60822456607085,0.12736758406912532,0.44721359549995804,std,5,,,,,,,,
auto_mpg,claritree,4,0.0005,0.01,3,quantile,0.0,full,0.014029639799008547,0.9094635676741785,0.0040411350341320925,0.044028371898139185,0.3260416643890672,3.1712986057338646,114.19267941691734,0.1406176673840625,0.4472135954999579,std,5,,,,,,,,
auto_mpg,claritree,4,0.0005,0.1,3,quantile,0.0,full,0.012543237125173603,0.7855968467352553,0.004240309568854944,0.028860621802206488,0.3376550229071925,2.390284188125805,118.44976138494086,0.06688328670156218,0.8944271909999159,std,5,,,,,,,,
auto_mpg,claritree,4,0.001,1e-05,3,quantile,0.0,full,0.0350800245375384,2.221829253521068,0.00348804854364557,0.061888184219219274,0.25097730659542633,4.176848720119552,72.45271209365235,0.11213886399878238,0.547722557505166,std,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.0001,3,quantile,0.0,full,0.03186263082636302,2.055194187600948,0.0035278919673552987,0.04343082346456568,0.25494123394843615,3.2641568211469503,69.48215691930997,0.11842686726506702,0.547722557505166,std,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.001,3,quantile,0.0,full,0.011566245575279943,0.8659897290100379,0.0023230664760685213,0.0395614850150829,0.20413998280875753,2.606293172088828,70.60269756573912,0.12937615247966655,0.44721359549995804,std,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.01,3,quantile,0.0,full,0.01663737967623208,1.0725882386528451,0.0040411350341320925,0.044028371898139185,0.3260416643890672,3.1712986057338646,111.24732826290578,0.13879298835103052,0.4472135954999579,std,5,,,,,,,,
auto_mpg,claritree,4,0.001,0.1,3,quantile,0.0,full,0.01391928917719046,0.812759488510693,0.004161498376213015,0.02913572380684157,0.3383102129134818,2.416638348769626,125.43650444347482,0.07592605829954588,0.4472135954999579,std,5,,,,,,,,
auto_mpg,claritree,4,0.003,1e-05,3,quantile,0.0,full,0.03439937597958603,2.183395108455429,0.0034300480601447535,0.049565386379048296,0.26581070464990636,3.1750966449214073,67.28218447190967,0.09856361279073969,0.8366600265340756,std,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.0001,3,quantile,0.0,full,0.03186263082636302,2.055194187600948,0.002791024970487991,0.023676085660693867,0.19104258972797317,1.976534519894124,64.66666595746352,0.11558657390581366,1.1401754250991378,std,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.001,3,quantile,0.0,full,0.011433980029335407,0.8588344776929902,0.0015683465400108763,0.03577925398470022,0.14786772908540569,2.3857394784073325,77.0485836186382,0.14184797794083312,0.8366600265340757,std,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.01,3,quantile,0.0,full,0.015294295388334978,1.0010305501822292,0.003548882939461536,0.039895117613005356,0.3013272494149112,2.9432671542655724,131.72113321512808,0.1507425282924271,0.5477225575051661,std,5,,,,,,,,
auto_mpg,claritree,4,0.003,0.1,3,quantile,0.0,full,0.014284280359641303,0.8164055877798734,0.004325270241487135,0.02813427440123882,0.34829410100616104,2.2784709534731578,142.80269561491838,0.10924704403720324,0.5477225575051662,std,5,,,,,,,,
auto_mpg,claritree,4,0.005,1e-05,3,quantile,0.0,full,0.03738046937206547,2.343428756882056,0.002371348726267788,0.051334165460792405,0.14579270670098576,3.279514577482595,93.69476020710786,0.09321153988121335,0.7071067811865475,std,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.0001,3,quantile,0.0,full,0.03241562294176972,2.074226422704034,0.0017715397728353937,0.035925751995683625,0.16196937231552516,2.1603329681039423,89.4812507638586,0.18741752360354566,0.5477225575051662,std,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.001,3,quantile,0.0,full,0.01196598708063795,0.9088194284046947,0.0031182930388679894,0.03257702229718585,0.23877009696000343,2.1634433540606848,97.68280659912567,0.18356950540700054,0.5477225575051662,std,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.01,3,quantile,0.0,full,0.012715833300602455,0.7919691410386825,0.005629111147935354,0.02717108900069888,0.4199070300521748,2.142946815332616,124.99679021891227,0.12088084040841784,0.5477225575051662,std,5,,,,,,,,
auto_mpg,claritree,4,0.005,0.1,3,quantile,0.0,full,0.008884721476245364,0.535117490721773,0.006655383931360825,0.027378477574450156,0.5033330240038323,2.2325511568398917,161.07264989555472,0.05661394372998705,0.5477225575051663,std,5,,,,,,,,
auto_mpg,claritree,4,0.008,1e-05,3,quantile,0.0,full,0.034909791716694984,2.191785527307291,0.004061665821405925,0.03486002602673589,0.3205012538250409,2.4875506361871165,110.15865939726459,0.15471515885937556,0.44721359549995804,std,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.0001,3,quantile,0.0,full,0.02808743916951096,1.7763209691716935,0.004026395296085475,0.034064207510751975,0.3185089020551551,2.4607079069485343,109.35294032404414,0.16297415016159902,0.44721359549995804,std,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.001,3,quantile,0.0,full,0.013766879919467422,0.9592823278036218,0.006867678929991977,0.030908680734803476,0.449174550603621,2.477828002205307,112.02836872559513,0.18834106780731708,0.5477225575051662,std,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.01,3,quantile,0.0,full,0.0093464949052997,0.39590397465450256,0.005678786904457012,0.03550938636939808,0.4381660651064433,2.669578483107076,126.94267178987043,0.14294001220049438,0.5477225575051661,std,5,,,,,,,,
auto_mpg,claritree,4,0.008,0.1,3,quantile,0.0,full,0.013623543376259295,0.6381833126828177,0.00804051386761691,0.026666654445734003,0.6004219283411867,2.202570912819981,174.41078228055838,0.10143346782477032,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.01,1e-05,3,quantile,0.0,full,0.023417213610805586,1.417597602103816,0.005254342102685273,0.03541785567536869,0.3769084391120209,2.615830613251713,109.28266458572384,0.10513748358976503,0.44721359549995787,std,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.0001,3,quantile,0.0,full,0.022130939614916762,1.3750566113742422,0.0041082610473296526,0.03507077811169043,0.2332441671366343,2.5755991314327886,108.40110132498171,0.10731335959076041,0.547722557505166,std,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.001,3,quantile,0.0,full,0.013336826764192735,0.93143916901325,0.0039008161216292467,0.03905908521407804,0.3173474397618848,2.9292226733463016,120.19314525312292,0.1461162565544627,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.01,3,quantile,0.0,full,0.00848765202473347,0.4219600764555823,0.006750591799412483,0.028780816961969016,0.49521153545651475,2.2685160008225838,130.37042928704503,0.20938188224410176,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.1,3,quantile,0.0,full,0.02100776704676931,1.0262234630077292,0.00804051386761691,0.026666654445734003,0.6004219283411867,2.202570912819981,176.59365217800737,0.09324815185183186,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.03,1e-05,3,quantile,0.0,full,0.009818429780348402,0.5791241518949171,0.006767426583360675,0.03106332173248012,0.47909494448818074,2.2751634704489554,162.9533886332751,0.0592294222644933,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.0001,3,quantile,0.0,full,0.009808638886186593,0.5699922370956393,0.006772217404298853,0.031189475942291132,0.47939276620178634,2.283771750506997,164.77678481482633,0.05913225484555985,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.001,3,quantile,0.0,full,0.0067040945044306135,0.4149980037277028,0.00734704486015868,0.02897830647445247,0.5118532252034662,2.2450783477209826,174.60890060659455,0.05472923772034106,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.01,3,quantile,0.0,full,0.012562400924882035,0.6441015093571346,0.007816370578014046,0.03250947206703937,0.546705630815344,2.330368442286821,202.72452222464014,0.04506969574067393,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.03,0.1,3,quantile,0.0,full,0.017518054422121246,0.9366581265512866,0.008126763482878545,0.04305780271068483,0.5361262185998805,2.972825300987348,206.02659046752845,0.10166481258816626,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.05,1e-05,3,quantile,0.0,full,0.0103085623158452,0.6090387378644408,0.006767426583360675,0.03106332173248012,0.47909494448818074,2.2751634704489554,172.6228718904757,0.041382762820074165,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.0001,3,quantile,0.0,full,0.010178331710970722,0.6008511335439182,0.006772217404298853,0.031189475942291132,0.47939276620178634,2.283771750506997,174.4483781681312,0.03990517349184315,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.001,3,quantile,0.0,full,0.007652174608633302,0.4389312305651811,0.00734704486015868,0.02897830647445247,0.5118532252034662,2.2450783477209826,184.1133421546114,0.04205984706201465,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.01,3,quantile,0.0,full,0.019018339933225003,1.1665520578332613,0.03176033471499304,0.03684307972046391,1.961205675171334,2.409243979284789,203.75517474120508,0.03466545399290451,0.5477225575051661,std,5,,,,,,,,
auto_mpg,claritree,4,0.05,0.1,3,quantile,0.0,full,0.01596551850611099,0.9714511293129089,0.008795597967525043,0.03968658475700105,0.6267291953160791,2.8302932581482727,221.1171958086746,0.11006991247849629,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.08,1e-05,3,quantile,0.0,full,0.008121093971851822,0.5186354958389235,0.006782817993062944,0.02734468212535274,0.4887908906365303,1.9847757663844556,166.44406319417033,0.023551247025425274,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.0001,3,quantile,0.0,full,0.008133377653818791,0.5190843884909503,0.006782847839755831,0.027394972301908023,0.48879292156812354,1.988185213723643,166.6455401591635,0.030539826765314467,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.001,3,quantile,0.0,full,0.008254192991775397,0.5236216767687614,0.006785678946442037,0.027882124359733616,0.48898572143190894,2.021161393956885,168.607889918209,0.030801592419947045,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.01,3,quantile,0.0,full,0.009262534381473345,0.5684907844570447,0.006964586787421485,0.03153345250014395,0.5012162813327627,2.266574120351017,184.09141282403647,0.028907313082063475,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.08,0.1,3,quantile,0.0,full,0.01216375522142911,0.7436522743811418,0.008795597967525043,0.03968658475700105,0.6267291953160791,2.8302932581482727,227.54179109222358,0.07389152228739833,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.1,1e-05,3,quantile,0.0,full,0.008121093971851822,0.5186354958389235,0.006782817993062944,0.02734468212535274,0.4887908906365303,1.9847757663844556,170.73317118753587,0.020869256554059284,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.0001,3,quantile,0.0,full,0.008133377653818791,0.5190843884909503,0.006782847839755831,0.027394972301908023,0.48879292156812354,1.988185213723643,170.93468161458543,0.021818885591544875,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.001,3,quantile,0.0,full,0.008254192991775397,0.5236216767687614,0.006785678946442037,0.027882124359733616,0.48898572143190894,2.021161393956885,172.89741473989795,0.023034335200323827,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.01,3,quantile,0.0,full,0.009262534381473345,0.5684907844570447,0.006964586787421485,0.03153345250014395,0.5012162813327627,2.266574120351017,188.38846234134436,0.032296292093803906,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.1,0.1,3,quantile,0.0,full,0.01216375522142911,0.7436522743811418,0.008795597967525043,0.03968658475700105,0.6267291953160791,2.8302932581482727,231.95075478133523,0.09379879692825202,0.0,std,5,,,,,,,,
auto_mpg,claritree,4,0.01,0.01,3,quantile,0.0,full,0.8497906963324052,9.085828514848764,0.8959795359212819,0.8363485322274563,6.322348562773875,9.924606761594692,2774.6845313097183,1.2800538063049316,3.0,best_by_mean_val_r2,5,,,,,,,,
energe_c,claritree,4,0.0001,1e-05,3,quantile,0.0,full,0.9639089946401764,3.265653201791867,0.9795296760009429,0.9723558613397293,1.8501076078978484,2.48676874883242,1226.4318467274709,0.39773359298706057,10.4,mean,5,,,,,,,,
energe_c,claritree,4,0.0001,0.0001,3,quantile,0.0,full,0.9645752829476125,3.206705587303959,0.9783072839715474,0.9707787148610734,1.9609188185742261,2.624178533770485,1301.0140451764544,0.40201191902160643,10.2,mean,5,,,,,,,,
energe_c,claritree,4,0.0001,0.001,3,quantile,0.0,full,0.9639734644384153,3.2563512732696482,0.9755779043533416,0.9677816420938224,2.2077285644931592,2.896493876648221,1502.9598198121118,0.4013640880584717,9.8,mean,5,,,,,,,,
energe_c,claritree,4,0.0001,0.01,3,quantile,0.0,full,0.963341089506199,3.3133867198610454,0.9703810628345492,0.9654458388583441,2.6766071243798737,3.113465481856006,1891.2196461055996,0.4124762535095215,8.8,mean,5,,,,,,,,
energe_c,claritree,4,0.0001,0.1,3,quantile,0.0,full,0.94288673841385,5.163621980942911,0.9600819252517473,0.9521352082051898,3.607448015403773,4.306709766169669,2749.46435165861,0.41227025985717775,10.0,mean,5,,,,,,,,
energe_c,claritree,4,0.0005,1e-05,3,quantile,0.0,full,0.9640132512173789,3.2567137315013475,0.9789136715978348,0.9729869031814962,1.9058392624251994,2.425321922822282,1444.6281734336662,0.39487466812133787,8.8,mean,5,,,,,,,,
energe_c,claritree,4,0.0005,0.0001,3,quantile,0.0,full,0.963712702589655,3.2860348448700956,0.9778881714893618,0.9703881713619975,1.9986855855127637,2.6601326833490546,1509.5764798869302,0.3983188152313232,8.8,mean,5,,,,,,,,
energe_c,claritree,4,0.0005,0.001,3,quantile,0.0,full,0.9643329356757844,3.2207736639616273,0.9751970885263088,0.9674734742386306,2.2420939854103397,2.9243670542183304,1705.3934870155917,0.40198235511779784,8.6,mean,5,,,,,,,,
energe_c,claritree,4,0.0005,0.01,3,quantile,0.0,full,0.963323263149201,3.3149676184134917,0.970118329922401,0.9647518558886816,2.700456047215849,3.174178022714933,2068.1881968395933,0.42152013778686526,7.6,mean,5,,,,,,,,
energe_c,claritree,4,0.0005,0.1,3,quantile,0.0,full,0.9428427655300506,5.167493024997031,0.9600819252517473,0.9521352082051898,3.607448015403773,4.306709766169669,2971.548247428668,0.4129664421081543,10.0,mean,5,,,,,,,,
energe_c,claritree,4,0.001,1e-05,3,quantile,0.0,full,0.9637742578110121,3.2806093791787774,0.977961867945728,0.9724414678438397,1.9917063227638399,2.477509680675003,1685.8058203188489,0.36490492820739745,7.8,mean,5,,,,,,,,
energe_c,claritree,4,0.001,0.0001,3,quantile,0.0,full,0.9637870592863816,3.2779746813854986,0.9768762720034474,0.9703991901440869,2.0903830775676786,2.6586185207323205,1736.8979986201473,0.3775785446166992,7.6,mean,5,,,,,,,,
energe_c,claritree,4,0.001,0.001,3,quantile,0.0,full,0.9648702837146551,3.1755620375614955,0.9737330667542992,0.9690290465870243,2.3747651611458496,2.7827115847213566,1901.257351668374,0.38857336044311525,6.0,mean,5,,,,,,,,
energe_c,claritree,4,0.001,0.01,3,quantile,0.0,full,0.9630226070653803,3.340401373941718,0.969912935671878,0.9647460254964685,2.718939326023376,3.1750986427871744,2275.913901033512,0.4262974739074707,7.0,mean,5,,,,,,,,
