dataset,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer,n_outer_merged,cost_complexity,ridge_penalty,lasso_penalty,pilot_grid_index,pilot_target_complexity,pilot_min_sample_leaf,pilot_min_sample_split,threshold_label
energe_h,streed,4,,,3,20,,,0.0009026893851450466,0.09827976978156826,0.0003264832354834201,0.0013525587065704222,0.020892034903937984,0.12390982183964665,,0.18220886466815928,0.0,std,5,0.008,0.001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0019635824556541045,0.17949921401851357,0.0005165975725692819,0.0022046637584735014,0.03664636562494009,0.1635832859834489,,0.09536245203464505,0.0,std,5,0.008,0.01,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0005258396737563739,0.05084757980787637,0.00034333382021296734,0.001403467235924884,0.01965994211513413,0.13063969219028287,,0.23099741720954683,0.0,std,5,0.008,0.01,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0004981091641444241,0.024758247431985604,0.00038735035924919784,0.0015332316106448137,0.012687644712669031,0.11621569935022527,,0.24028155305446042,0.0,std,5,0.008,0.1,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0006479909044274249,0.05278893916594849,0.0008535935702111269,0.0025469612713110343,0.06582161039239216,0.28197187033460247,,0.2151514393160099,0.0,std,5,0.008,0.1,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0013534519004968677,0.11456740193007818,0.0007351673834988372,0.0028797970957153305,0.053367277855010234,0.20706290449860482,,0.014648271269036709,0.0,std,5,0.01,1e-05,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.001335776399420418,0.12539718931640237,0.00040287351927859716,0.001305488000516303,0.02828994945550075,0.10965962353816788,,0.14352330081501719,0.0,std,5,0.01,1e-05,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0013540498159836326,0.11462926450405404,0.000735217064201864,0.0028818774517271615,0.053371970284980676,0.20734295977596143,,0.018315128326176048,0.0,std,5,0.01,0.0001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0013354193549676172,0.12537669573129767,0.0004032196382605229,0.0013061407665590796,0.02832219092524201,0.109699381825382,,0.1720378517125536,0.0,std,5,0.01,0.0001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0012889098506906284,0.10839119622045756,0.0007359101261564062,0.002902155191462793,0.05344080710882371,0.2100683657769693,,0.02044520728725707,0.0,std,5,0.01,0.001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0026396831354623075,0.2847005849733095,0.0003264832354834201,0.0013525587065704222,0.020892034903937984,0.12390982183964665,,0.17100246366079777,0.0,std,5,0.01,0.001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0014763129970292279,0.12544989763005676,0.0008450726825724353,0.0025323405144975215,0.06460497670799532,0.16781629036431914,,0.08274985336821263,0.0,std,5,0.01,0.01,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0023556501715677777,0.2538846916932921,0.00034333382021296734,0.001403467235924884,0.01965994211513413,0.13063969219028287,,0.1575073440815937,0.0,std,5,0.01,0.01,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0021910658657673106,0.2360156927063552,0.00038735035924919784,0.0015332316106448137,0.012687644712669031,0.11621569935022527,,0.15887524796054528,0.0,std,5,0.01,0.1,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.004621707986860833,0.4796271625820405,0.006479677178295406,0.010480613494589404,0.6659886618849489,1.0089216372262308,,0.21400406346507136,0.5477225575051661,std,5,0.01,0.1,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.005946181498414829,0.5738058127482066,0.0007351673834988372,0.0028797970957153305,0.053367277855010234,0.20706290449860482,,0.0013228975960993044,0.0,std,5,0.03,1e-05,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0008650163457422809,0.06522951570923936,0.0012365278149849355,0.005168952439355854,0.09372861923767964,0.43636096917703204,,0.010692258290530412,0.0,std,5,0.03,1e-05,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.005945330270121219,0.5737158983246977,0.000735217064201864,0.0028818774517271615,0.053371970284980676,0.20734295977596143,,0.0016853409817862834,0.0,std,5,0.03,0.0001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.000863612192498363,0.06515730023052903,0.0012365779662177811,0.0051684624125487785,0.09373905031348201,0.4363277830152574,,0.01087194356255396,0.0,std,5,0.03,0.0001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0060606546449914105,0.5864156732237246,0.013448505330163988,0.013251650632623587,1.3409872280197075,1.439687868213802,,0.0016184584527891145,0.4472135954999579,std,5,0.03,0.001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0008641158734167564,0.06554778380193811,0.0012403249713074291,0.005158972584495216,0.09415252743812229,0.43569978923336056,,0.013103065695489814,0.0,std,5,0.03,0.001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.010395013259723633,1.049316225282352,0.015522046661819318,0.02152934145205806,1.6056103584876986,2.0040479670602998,,0.0017190031667939762,0.5477225575051661,std,5,0.03,0.01,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0008774477823894762,0.06572415881499485,0.0012480743268993711,0.005092404915935062,0.09455845911024063,0.4304169249624271,,0.013666625803543928,0.0,std,5,0.03,0.01,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0010108052886218456,0.07022298020474527,0.001200181267826017,0.004628668171194948,0.09196792801692079,0.3782854318561234,,0.018177624843657855,0.0,std,5,0.03,0.1,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0008829752843247815,0.06123568539817686,0.001243906968174747,0.004779018219920338,0.09670543557377395,0.41509390367545695,,0.009507153638114415,0.0,std,5,0.03,0.1,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.002079623405631205,0.16786499673154773,0.0026889025896030525,0.01175344234845023,0.24280713959368527,0.8903517700831343,,0.004211662389251172,0.0,std,5,0.05,1e-05,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.002395749566096302,0.2331006055870953,0.0017307889027870884,0.012681728758416787,0.1458768343573403,1.0025150216508665,,0.00131542102534738,0.0,std,5,0.05,1e-05,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0020793687353980535,0.16785477439036853,0.002688821420532455,0.01175385311276973,0.2428044501218887,0.8903936286091898,,0.00473777312482399,0.0,std,5,0.05,0.0001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.002396395945101917,0.2331826311758937,0.0017307174411110631,0.012681937190122903,0.1458801394552372,1.0025439931411675,,0.0017967727194336933,0.0,std,5,0.05,0.0001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.002191941237930035,0.16614672472928207,0.0026880121833758996,0.011757920766362768,0.24277730900678013,0.8908089980629545,,0.006680926343736005,0.0,std,5,0.05,0.001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0023343300013978544,0.23018550276815244,0.0027500577522017455,0.010872896914108346,0.24684273804763782,0.8138537865679981,,0.001420708851853743,0.0,std,5,0.05,0.001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0016291018846310036,0.12938356667214115,0.0019706146623750145,0.010853555775177425,0.1464338916933998,0.8322992572174094,,0.0020394089846604534,0.0,std,5,0.05,0.01,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.010670365321371098,1.0731531576239115,0.001701527697027061,0.009971068795386184,0.12723464776563762,0.768754680935632,,0.0011657649416936477,0.0,std,5,0.05,0.01,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.013900843123127142,1.3796570710621294,0.014376887699032156,0.02320340962645384,1.4451303293851427,2.3710555722888795,,0.0018044802308627038,0.0,std,5,0.05,0.1,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.01032832577635146,1.0539076878808809,0.02235210369812058,0.02968709043441234,2.2616941006859803,2.9806337583461104,,0.0015397862848671067,0.5477225575051661,std,5,0.05,0.1,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.023399594342381813,2.3090862953417637,0.04180254483193213,0.04556934451345696,4.238626142266026,4.638515325590734,,0.0004205601892622378,0.5477225575051662,std,5,0.08,1e-05,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.007771941378605973,0.6577261503990145,0.0021694961405921286,0.018307382125320855,0.2724325219027298,1.9460965558166305,,0.0004045819418782126,0.0,std,5,0.08,1e-05,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.02339779374853695,2.308909405490105,0.0418000108720078,0.045568150400696894,4.238368957344651,4.638425635637171,,0.0004454919383511725,0.5477225575051662,std,5,0.08,0.0001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.007771569442686436,0.6576883034091293,0.0021694974603588945,0.018308294567890324,0.27243967105269723,1.9462797105354661,,0.00039097524873018,0.0,std,5,0.08,0.0001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.023016171004011547,2.279001491470092,0.041774659332071626,0.04555604136502764,4.2357958070730115,4.637510411929561,,0.00035149371982101223,0.5477225575051662,std,5,0.08,0.001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.003547689394437403,0.43696726342384246,0.0021695664605843054,0.018317364553115462,0.27251451098734863,1.9481012663282915,,0.0004293795493318731,0.0,std,5,0.08,0.001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0027054162926936466,0.30841704842824474,0.003151273113990155,0.016241015091835998,0.38283864714588856,1.7097283259995268,,0.0003466139355969121,0.0,std,5,0.08,0.01,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0036755911080090108,0.40845198146280415,0.002175424726350513,0.01843260348614438,0.27375315131120037,1.9687134881785315,,0.00039066528781014524,0.0,std,5,0.08,0.01,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0093967402318019,0.7733586384211172,0.03515019801141657,0.035744511767576,3.523378069188592,3.7750556283055237,,0.0004977296459885712,0.4472135954999579,std,5,0.08,0.1,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0047017045877675665,0.39488455772292375,0.0035141518673676548,0.014881600374835055,0.35647155936817154,1.4575901243702976,,0.0014233535797651604,0.0,std,5,0.08,0.1,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.003219004558410784,0.3400454493174136,0.003102703944575241,0.016061336731512922,0.3791537908837861,1.678636097370459,,0.0004507237815785783,0.0,std,5,0.1,1e-05,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.003540706257528357,0.4365004270095322,0.0021694961405921286,0.018307382125320855,0.2724325219027298,1.9460965558166305,,0.0004702107452493543,0.0,std,5,0.1,1e-05,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0032196766028683194,0.34012637508238447,0.003103159974581466,0.016063023023630944,0.3791888376300564,1.6789298534467976,,0.000426893888687813,0.0,std,5,0.1,0.0001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0035413436884873016,0.4365430857227408,0.0021694974603588945,0.018308294567890324,0.27243967105269723,1.9462797105354661,,0.00037248539096820815,0.0,std,5,0.1,0.0001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.002912181971495766,0.37487240962491575,0.0031077014310418876,0.016079818055401793,0.3795374367863019,1.6818532518828564,,0.0003655387049969318,0.0,std,5,0.1,0.001,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.003547689394437403,0.43696726342384246,0.0021695664605843054,0.018317364553115462,0.27251451098734863,1.9481012663282915,,0.0004444208011292035,0.0,std,5,0.1,0.001,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0027054162926936466,0.30841704842824474,0.003151273113990155,0.016241015091835998,0.38283864714588856,1.7097283259995268,,0.0004076612469071181,0.0,std,5,0.1,0.01,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.0036755911080090108,0.40845198146280415,0.002175424726350513,0.01843260348614438,0.27375315131120037,1.9687134881785315,,0.00037147502184008504,0.0,std,5,0.1,0.01,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.0043426048645049285,0.4678623820753896,0.0034459101574412514,0.01733549741177036,0.4016753500675084,1.9017472912878808,,0.00037300213717126755,0.0,std,5,0.1,0.1,0.001,,,,,20
energe_h,streed,4,,,3,20,,,0.00429323941868137,0.4721885009832231,0.0034703027145726196,0.017468911808405835,0.4030184629848393,1.9293743418607874,,0.00023837359719329983,0.0,std,5,0.1,0.1,0.1,,,,,20
energe_h,streed,4,,,3,20,,,0.9949054558421386,0.5153461531346267,0.9975960031268128,0.9969484900181624,0.24412823506781073,0.30693705202564614,,3.351443386077881,8.4,best_by_mean_val_r2,5,0.0001,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8170681375415214,26717583.777617883,0.8871677270427888,0.8383029603672227,16515864.892492667,23372568.984339707,,45.193016338348386,16.0,mean,5,0.0001,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8170793594933283,26715957.780655257,0.8871676942092508,0.83830941755368,16515869.779001206,23371643.80948979,,44.87692399024964,16.0,mean,5,0.0001,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8171285777460137,26709452.881586224,0.887167214300091,0.8383549181633023,16515940.639467347,23365028.83277864,,44.9316143989563,16.0,mean,5,0.0001,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8171392907307563,26707900.92967583,0.8871671552864951,0.8383612733764065,16515949.37687085,23364117.477216087,,44.86157093048096,16.0,mean,5,0.0001,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8206958033497704,26227735.443996824,0.8871397548476725,0.8403840498306053,16519971.54478537,23068050.6495765,,44.80675463676452,16.0,mean,5,0.0001,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8211049522962769,26168051.649891622,0.8871395834311435,0.8403898421200433,16519996.76832065,23067215.17165128,,44.73977103233337,16.0,mean,5,0.0001,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8254864432159842,25487123.294928633,0.8869316021991074,0.8421697435712137,16550278.112319788,22806165.064080484,,44.780851650238034,16.0,mean,5,0.0001,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8254912412824392,25486428.254997235,0.8869311499046221,0.8421730849552427,16550344.216424447,22805688.832213487,,44.734359931945804,16.0,mean,5,0.0001,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8386153329996082,23625274.591736022,0.882651741971354,0.85062494693059,17178554.966727156,21587193.384700596,,46.45925841331482,16.0,mean,5,0.0001,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8386150783139401,23625311.897774827,0.8826506458635552,0.8506242810658685,17178715.541968964,21587301.146749534,,46.360618352890015,16.0,mean,5,0.0001,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8170295148531261,26732198.213918876,0.8869658840843299,0.8386723027819599,16545185.426170174,23305685.446712635,,43.09115071296692,15.4,mean,5,0.0005,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8170401202250437,26730661.50669887,0.8869658516055177,0.8386787035304414,16545190.260000106,23304771.124101914,,43.21076612472534,15.4,mean,5,0.0005,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8170854104481364,26724704.47498276,0.8869653958045683,0.838717035502113,16545257.777377814,23299441.219765227,,43.16609411239624,15.4,mean,5,0.0005,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8170955077693725,26723241.755100586,0.8869653381037953,0.8387233413424404,16545266.329349536,23298539.45318936,,43.21097779273987,15.4,mean,5,0.0005,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.820438570470065,26280724.802475937,0.8868469517735198,0.8406184894463724,16562540.455266023,23023353.563455142,,43.05435948371887,15.2,mean,5,0.0005,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8204470503846807,26279488.104551874,0.8868467886183335,0.8406243347973346,16562564.525816042,23022510.701908085,,43.010306167602536,15.2,mean,5,0.0005,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8275678214803076,25193013.256950032,0.886595563333367,0.8422779050795075,16599931.152267987,22775976.27234734,,42.988744783401486,15.2,mean,5,0.0005,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8275719667518049,25192410.553832788,0.8865951590705048,0.8422810797934988,16599990.097760249,22775513.20216112,,43.56014866828919,15.2,mean,5,0.0005,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8384856365149981,23645998.278016914,0.882556733334013,0.8510853908292504,17191286.47829864,21513300.236612093,,44.583613348007205,15.2,mean,5,0.0005,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8384853439336453,23646041.695945688,0.8825556415243921,0.8510848266362802,17191446.478429165,21513392.19681536,,44.58180336952209,15.2,mean,5,0.0005,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8188479960690854,26473603.006414272,0.8849665628407403,0.8401111253999074,16833305.51423581,23052996.59581831,,41.35978651046753,12.6,mean,5,0.001,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8188580007692939,26472151.887932606,0.8849665475360879,0.8401163869811421,16833307.75251556,23052228.65123853,,41.316731452941895,12.6,mean,5,0.001,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8189916248836402,26453189.557846982,0.8849663744034227,0.8401416833943524,16833333.1872163,23048539.180388957,,41.223917198181155,12.6,mean,5,0.001,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8190011102146573,26451814.103078697,0.8849663410956786,0.8401468920603609,16833338.06009563,23047778.913992558,,41.188809108734134,12.6,mean,5,0.001,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8265720737183335,25368819.382390704,0.8849526442446066,0.8411853267176485,16835351.42130956,22899176.47268451,,41.15300045013428,12.6,mean,5,0.001,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8265785926384119,25367873.72936047,0.8849525228636281,0.8411901959247823,16835369.137834117,22898465.743236255,,41.08990135192871,12.6,mean,5,0.001,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8307223331759854,24730298.749623224,0.8848054445451561,0.8457735772481639,16856593.405942947,22237339.656419847,,41.056825733184816,12.6,mean,5,0.001,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8307262300818726,24729735.71729406,0.8848050719114058,0.8457767476953109,16856647.841130555,22236879.7585934,,41.09824447631836,12.6,mean,5,0.001,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8386879946643708,23615963.050573755,0.8809089432877417,0.8505251829371728,17427819.253084756,21511590.45062577,,42.631385040283206,12.8,mean,5,0.001,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8386875825532293,23616024.074670944,0.8809079257356025,0.850524526726194,17427968.229192425,21511690.976925276,,42.27942628860474,12.8,mean,5,0.001,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.824937991114284,25453445.62697815,0.870554423197663,0.8562835200932716,18953163.639417045,20746089.83644584,,39.03758277893066,4.4,mean,5,0.003,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8249454210173248,25452400.32272662,0.8705544085729555,0.8562854612914453,18953165.723733883,20745816.247449767,,38.94799304008484,4.4,mean,5,0.003,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8250641128529915,25435955.637760125,0.870554334591868,0.856293970349317,18953176.469074357,20744556.554114435,,38.925878286361694,4.4,mean,5,0.003,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8250714670782475,25434921.545973133,0.8705543178043239,0.8562959076101819,18953178.86962321,20744283.537144564,,38.913089179992674,4.4,mean,5,0.003,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8262488949031205,25272084.320311867,0.8705463872611856,0.8559499214479637,18954284.970393375,20809420.089199904,,38.9122673034668,4.4,mean,5,0.003,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8262557356765458,25271125.019708715,0.8705463557060726,0.8559516250545054,18954289.58254109,20809187.567136947,,38.75366024971008,4.4,mean,5,0.003,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8480546978868932,22293193.814505063,0.8704642778506484,0.8569397834196317,18966451.11116294,20670735.608799692,,38.83597359657288,4.4,mean,5,0.003,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8480561486733077,22292983.89671261,0.870464033925546,0.8569406153480511,18966486.800758775,20670612.737588175,,38.824362707138064,4.4,mean,5,0.003,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8531754347383094,21545233.478105806,0.8679501406955701,0.857620288143706,19332981.8720228,20548606.222306587,,40.35291752815247,4.4,mean,5,0.003,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8531746263313545,21545348.068257686,0.8679491308275405,0.8576195233709882,19333129.58005026,20548718.288476154,,40.295574522018434,4.4,mean,5,0.003,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8595298108728588,20609872.283520937,0.8657185157034301,0.8612599785374938,19660789.521101195,20027355.28832744,,38.0947244644165,3.0,mean,5,0.005,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8595305008380615,20609766.52472127,0.865718514119602,0.8612604717958657,19660789.755713396,20027284.970146365,,37.9622682094574,3.0,mean,5,0.005,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8595324416904303,20609460.45172748,0.8657185100804533,0.861260350683993,19660790.355691843,20027299.477784064,,38.68091158866882,3.0,mean,5,0.005,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8595331282996572,20609355.21854657,0.8657185077662122,0.8612608430915814,19660790.6972276,20027229.28167849,,38.18348088264465,3.0,mean,5,0.005,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8595568575999714,20605644.499796573,0.8657183350778045,0.861263935903102,19660816.09028321,20026760.967436753,,37.655707883834836,3.0,mean,5,0.005,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8595575090057267,20605544.789484672,0.8657183254831164,0.8612644198305819,19660817.497587293,20026691.98814479,,37.65123610496521,3.0,mean,5,0.005,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8597004276563404,20583475.468110926,0.8657050734358727,0.8612866013308201,19662758.768209364,20023272.71729533,,37.77357707023621,3.0,mean,5,0.005,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8597008890112614,20583404.827364013,0.8657049900466532,0.8612879164565512,19662770.97764953,20023080.73407557,,38.027227067947386,3.0,mean,5,0.005,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8588388957553923,20705089.78035793,0.8666764813516249,0.8589588378351376,19519642.652347792,20357931.70234755,,39.75631418228149,3.8,mean,5,0.005,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8588380052409272,20705217.48205311,0.8666755070136739,0.8589581886410647,19519785.284015976,20358026.418751843,,39.28161435127258,3.8,mean,5,0.005,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608293243811938,20409028.795833502,0.8657185157034301,0.8612599785374938,19660789.521101195,20027355.28832744,,34.17935585975647,3.0,mean,5,0.008,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608297520696633,20408966.085700747,0.865718514119602,0.8612604717958657,19660789.755713396,20027284.970146365,,34.09304437637329,3.0,mean,5,0.008,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608296595358509,20408982.0549663,0.8657185100804533,0.861260350683993,19660790.355691843,20027299.477784064,,33.95039052963257,3.0,mean,5,0.008,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608300863617858,20408919.470549352,0.8657185077662122,0.8612608430915814,19660790.6972276,20027229.28167849,,33.861295986175534,3.0,mean,5,0.008,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608328664400116,20408535.71161633,0.8657183350778045,0.861263935903102,19660816.09028321,20026760.967436753,,34.06736612319946,3.0,mean,5,0.008,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608332846703665,20408474.38002009,0.8657183254831164,0.8612644198305819,19660817.497587293,20026691.98814479,,34.28095908164978,3.0,mean,5,0.008,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608509845684816,20406103.905114047,0.8657050734358727,0.8612866013308201,19662758.768209364,20023272.71729533,,34.63977670669556,3.0,mean,5,0.008,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608513214463059,20406054.41410448,0.8657049900466532,0.8612879164565512,19662770.97764953,20023080.73407557,,34.790199518203735,3.0,mean,5,0.008,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8598188165229816,20555068.10396081,0.8646974895978063,0.8605219605595493,19810279.378206242,20131149.25128581,,36.60298881530762,3.0,mean,5,0.008,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8598184086606991,20555126.494275045,0.8646968882580708,0.8605216789636969,19810367.406313084,20131190.57991008,,36.8549250125885,3.0,mean,5,0.008,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608293243811938,20409028.795833502,0.8657185157034301,0.8612599785374938,19660789.521101195,20027355.28832744,,31.625036859512328,3.0,mean,5,0.01,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608297520696633,20408966.085700747,0.865718514119602,0.8612604717958657,19660789.755713396,20027284.970146365,,32.049692726135255,3.0,mean,5,0.01,1e-05,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608296595358509,20408982.0549663,0.8657185100804533,0.861260350683993,19660790.355691843,20027299.477784064,,32.115461111068726,3.0,mean,5,0.01,0.0001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608300863617858,20408919.470549352,0.8657185077662122,0.8612608430915814,19660790.6972276,20027229.28167849,,32.19497923851013,3.0,mean,5,0.01,0.0001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608328664400116,20408535.71161633,0.8657183350778045,0.861263935903102,19660816.09028321,20026760.967436753,,32.16173801422119,3.0,mean,5,0.01,0.001,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608332846703665,20408474.38002009,0.8657183254831164,0.8612644198305819,19660817.497587293,20026691.98814479,,32.31190462112427,3.0,mean,5,0.01,0.001,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8608509845684816,20406103.905114047,0.8657050734358727,0.8612866013308201,19662758.768209364,20023272.71729533,,32.568077087402344,3.0,mean,5,0.01,0.01,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8608513214463059,20406054.41410448,0.8657049900466532,0.8612879164565512,19662770.97764953,20023080.73407557,,32.36273016929626,3.0,mean,5,0.01,0.01,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8600078285366368,20530879.114884935,0.8646974895978063,0.8605219605595493,19810279.378206242,20131149.25128581,,34.384168815612796,3.0,mean,5,0.01,0.1,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8600074325097001,20530935.990559775,0.8646968882580708,0.8605216789636969,19810367.406313084,20131190.57991008,,34.43761692047119,3.0,mean,5,0.01,0.1,0.1,,,,,20
insurance,streed,4,,,3,20,,,0.8383573205607687,23661374.519968297,0.8392387033995844,0.8335214858928175,23534809.31516465,24044812.78020946,,24.08791298866272,2.0,mean,5,0.03,1e-05,0.001,,,,,20
insurance,streed,4,,,3,20,,,0.8383577667141113,23661308.395336203,0.8392387020363765,0.8335218305221812,23534809.51687671,24044767.067918796,,24.15146622657776,2.0,mean,5,0.03,1e-05,0.1,,,,,20
